current_density_A_per_cm2,voltage_V
0.010000,1.046419
0.040277,0.929502
0.070554,0.810672
0.100830,0.511796
0.131107,0.476967
0.161384,0.446148
0.191661,0.418096
0.221938,0.392066
0.252215,0.367582
0.282491,0.344316
0.312768,0.322035
0.343045,0.300568
0.373322,0.279785
0.403599,0.259583
0.433876,0.239882
0.464152,0.220618
0.494429,0.201737
0.524706,0.183196
0.554983,0.164958
0.585260,0.146991
0.615537,0.129270
0.645813,0.111771
0.676090,0.094475
0.706367,0.077364
0.736644,0.060423
0.766921,0.050000
0.797198,0.050000
0.827474,0.050000
0.857751,0.050000
0.888028,0.050000
0.918305,0.050000
0.948582,0.050000
0.978859,0.050000
1.009135,0.050000
1.039412,0.050000
1.069689,0.050000
1.099966,0.050000
1.130243,0.050000
1.160520,0.050000
1.190796,0.050000
1.221073,0.050000
1.251350,0.050000
1.281627,0.050000
1.311904,0.050000
1.342181,0.050000
1.372457,0.050000
1.402734,0.050000
1.433011,0.050000
1.463288,0.050000
1.493565,0.050000
