current_density_A_per_cm2,voltage_V
0.010000,1.053242
0.026543,0.991285
0.043086,0.940599
0.059629,0.894055
0.076173,0.847458
0.092716,0.796231
0.109259,0.730774
0.125802,0.599410
0.142345,0.469137
0.158888,0.452609
0.175431,0.436927
0.191975,0.421952
0.208518,0.407580
0.225061,0.393724
0.241604,0.380319
0.258147,0.367307
0.274690,0.354645
0.291233,0.342294
0.307777,0.330221
0.324320,0.318399
0.340863,0.306804
0.357406,0.295417
0.373949,0.284219
0.390492,0.273195
0.407036,0.262331
0.423579,0.251615
0.440122,0.241036
0.456665,0.230584
0.473208,0.220251
0.489751,0.210029
0.506294,0.199910
0.522838,0.189889
0.539381,0.179959
0.555924,0.170116
0.572467,0.160353
0.589010,0.150668
0.605553,0.141055
0.622096,0.131511
0.638640,0.122032
0.655183,0.112616
0.671726,0.103258
0.688269,0.093957
0.704812,0.084710
0.721355,0.075514
0.737898,0.066367
0.754442,0.057267
0.770985,0.050000
0.787528,0.050000
0.804071,0.050000
0.820614,0.050000
