current_density_A_per_cm2,voltage_V
0.010000,1.044390
0.017233,1.017509
0.024465,0.994009
0.031698,0.972777
0.038931,0.953126
0.046163,0.934594
0.053396,0.916845
0.060629,0.899620
0.067861,0.882702
0.075094,0.865894
0.082327,0.849006
0.089559,0.831840
0.096792,0.814165
0.104024,0.795699
0.111257,0.776066
0.118490,0.754720
0.125722,0.730807
0.132955,0.702822
0.140188,0.667675
0.147420,0.617043
0.154653,0.505778
0.161886,0.456703
0.169118,0.450386
0.176351,0.444206
0.183584,0.438152
0.190816,0.432217
0.198049,0.426392
0.205282,0.420669
0.212514,0.415043
0.219747,0.409507
0.226980,0.404057
0.234212,0.398686
0.241445,0.393392
0.248678,0.388168
0.255910,0.383013
0.263143,0.377921
0.270376,0.372891
0.277608,0.367919
0.284841,0.363002
0.292073,0.358137
0.299306,0.353323
0.306539,0.348556
0.313771,0.343836
0.321004,0.339159
0.328237,0.334524
0.335469,0.329930
0.342702,0.325374
0.349935,0.320856
0.357167,0.316373
0.364400,0.311925
