current_density_A_per_m2,voltage_V
0.000000,1.207559
218.353755,0.000000
436.707510,0.000000
655.061265,0.000000
873.415020,0.000000
1091.768775,0.000000
1310.122530,0.000000
1528.476284,0.000000
1746.830039,0.000000
1965.183794,0.000000
2183.537549,0.000000
2401.891304,0.000000
2620.245059,0.000000
2838.598814,0.000000
3056.952569,0.000000
3275.306324,0.000000
3493.660079,0.000000
3712.013834,0.000000
3930.367589,0.000000
4148.721344,0.000000
4367.075099,0.000000
4585.428853,0.000000
4803.782608,0.000000
5022.136363,0.000000
5240.490118,0.000000
5458.843873,0.000000
5677.197628,0.000000
5895.551383,0.000000
6113.905138,0.000000
6332.258893,0.000000
6550.612648,0.000000
6768.966403,0.000000
6987.320158,0.000000
7205.673913,0.000000
7424.027667,0.000000
7642.381422,0.000000
7860.735177,0.000000
8079.088932,0.000000
8297.442687,0.000000
8515.796442,0.000000
8734.150197,0.000000
8952.503952,0.000000
9170.857707,0.000000
9389.211462,0.000000
9607.565217,0.000000
9825.918972,0.000000
10044.272727,0.000000
10262.626482,0.000000
10480.980236,0.000000
10699.333991,0.000000
10917.687746,0.000000
11136.041501,0.000000
11354.395256,0.000000
11572.749011,0.000000
11791.102766,0.000000
12009.456521,0.000000
12227.810276,0.000000
12446.164031,0.000000
12664.517786,0.000000
12882.871541,0.000000
