current_density_A_per_m2,voltage_V
0.000000,1.206077
184.679173,0.000000
369.358345,0.000000
554.037518,0.000000
738.716691,0.000000
923.395864,0.000000
1108.075036,0.000000
1292.754209,0.000000
1477.433382,0.000000
1662.112555,0.000000
1846.791727,0.000000
2031.470900,0.000000
2216.150073,0.000000
2400.829246,0.000000
2585.508418,0.000000
2770.187591,0.000000
2954.866764,0.000000
3139.545937,0.000000
3324.225109,0.000000
3508.904282,0.000000
3693.583455,0.000000
3878.262627,0.000000
4062.941800,0.000000
4247.620973,0.000000
4432.300146,0.000000
4616.979318,0.000000
4801.658491,0.000000
4986.337664,0.000000
5171.016837,0.000000
5355.696009,0.000000
5540.375182,0.000000
5725.054355,0.000000
5909.733528,0.000000
6094.412700,0.000000
6279.091873,0.000000
6463.771046,0.000000
6648.450219,0.000000
6833.129391,0.000000
7017.808564,0.000000
7202.487737,0.000000
7387.166910,0.000000
7571.846082,0.000000
7756.525255,0.000000
7941.204428,0.000000
8125.883600,0.000000
8310.562773,0.000000
8495.241946,0.000000
8679.921119,0.000000
8864.600291,0.000000
9049.279464,0.000000
9233.958637,0.000000
9418.637810,0.000000
9603.316982,0.000000
9787.996155,0.000000
9972.675328,0.000000
10157.354501,0.000000
10342.033673,0.000000
10526.712846,0.000000
10711.392019,0.000000
10896.071192,0.000000
