current_density_A_per_cm2,voltage_V
0.010000,1.045503
0.034897,0.959672
0.059794,0.890933
0.084691,0.822726
0.109588,0.737393
0.134485,0.476603
0.159383,0.452489
0.184280,0.430253
0.209177,0.409461
0.234074,0.389816
0.258971,0.371102
0.283868,0.353159
0.308765,0.335867
0.333662,0.319130
0.358559,0.302873
0.383456,0.287034
0.408353,0.271564
0.433251,0.256420
0.458148,0.241568
0.483045,0.226978
0.507942,0.212624
0.532839,0.198486
0.557736,0.184544
0.582633,0.170781
0.607530,0.157182
0.632427,0.143736
0.657324,0.130431
0.682221,0.117256
0.707119,0.104203
0.732016,0.091263
0.756913,0.078428
0.781810,0.065693
0.806707,0.053051
0.831604,0.050000
0.856501,0.050000
0.881398,0.050000
0.906295,0.050000
0.931192,0.050000
0.956090,0.050000
0.980987,0.050000
1.005884,0.050000
1.030781,0.050000
1.055678,0.050000
1.080575,0.050000
1.105472,0.050000
1.130369,0.050000
1.155266,0.050000
1.180163,0.050000
1.205060,0.050000
1.229958,0.050000
