current_density_A_per_cm2,voltage_V
0.010000,1.062478
0.023153,1.019160
0.036307,0.985165
0.049460,0.956461
0.062614,0.931130
0.075767,0.908103
0.088920,0.886716
0.102074,0.866523
0.115227,0.847204
0.128381,0.828516
0.141534,0.810264
0.154687,0.792280
0.167841,0.774412
0.180994,0.756514
0.194148,0.738433
0.207301,0.719999
0.220454,0.701014
0.233608,0.681223
0.246761,0.660285
0.259915,0.637710
0.273068,0.612729
0.286222,0.584021
0.299375,0.548961
0.312528,0.500948
0.325682,0.411555
0.338835,0.338157
0.351989,0.329966
0.365142,0.321896
0.378295,0.313940
0.391449,0.306089
0.404602,0.298338
0.417756,0.290680
0.430909,0.283109
0.444062,0.275621
0.457216,0.268212
0.470369,0.260876
0.483523,0.253610
0.496676,0.246410
0.509829,0.239273
0.522983,0.232196
0.536136,0.225176
0.549290,0.218211
0.562443,0.211297
0.575596,0.204432
0.588750,0.197616
0.601903,0.190844
0.615057,0.184116
0.628210,0.177429
0.641363,0.170783
0.654517,0.164175
