current_density_A_per_cm2,voltage_V
0.010000,1.064530
0.030140,1.003488
0.050279,0.959000
0.070419,0.922382
0.090558,0.890256
0.110698,0.860920
0.130838,0.833372
0.150977,0.806939
0.171117,0.781115
0.191256,0.755468
0.211396,0.729580
0.231536,0.702985
0.251675,0.675088
0.271815,0.645028
0.291954,0.611371
0.312094,0.571296
0.332234,0.517607
0.352373,0.417085
0.372513,0.323366
0.392652,0.311421
0.412792,0.299705
0.432932,0.288196
0.453071,0.276876
0.473211,0.265730
0.493350,0.254744
0.513490,0.243905
0.533630,0.233203
0.553769,0.222628
0.573909,0.212170
0.594048,0.201823
0.614188,0.191579
0.634328,0.181432
0.654467,0.171375
0.674607,0.161404
0.694746,0.151513
0.714886,0.141699
0.735026,0.131956
0.755165,0.122281
0.775305,0.112671
0.795444,0.103123
0.815584,0.093633
0.835724,0.084199
0.855863,0.074817
0.876003,0.065486
0.896142,0.056204
0.916282,0.050000
0.936422,0.050000
0.956561,0.050000
0.976701,0.050000
0.996840,0.050000
