current_density_A_per_cm2,voltage_V
0.010000,1.057244
0.018847,1.026170
0.027693,1.000113
0.036540,0.977309
0.045386,0.956762
0.054233,0.937854
0.063079,0.920170
0.071926,0.903417
0.080772,0.887376
0.089619,0.871877
0.098466,0.856782
0.107312,0.841975
0.116159,0.827352
0.125005,0.812817
0.133852,0.798280
0.142698,0.783643
0.151545,0.768807
0.160392,0.753657
0.169238,0.738059
0.178085,0.721844
0.186931,0.704797
0.195778,0.686622
0.204624,0.666893
0.213471,0.644952
0.222317,0.619694
0.231164,0.589019
0.240011,0.548063
0.248857,0.480063
0.257704,0.386335
0.266550,0.380052
0.275397,0.373860
0.284243,0.367756
0.293090,0.361732
0.301937,0.355786
0.310783,0.349912
0.319630,0.344108
0.328476,0.338368
0.337323,0.332691
0.346169,0.327073
0.355016,0.321511
0.363862,0.316002
0.372709,0.310545
0.381556,0.305137
0.390402,0.299775
0.399249,0.294458
0.408095,0.289184
0.416942,0.283952
0.425788,0.278758
0.434635,0.273603
0.443482,0.268484
