current_density_A_per_cm2,voltage_V
0.010000,1.063659
0.029798,1.002449
0.049596,0.957245
0.069395,0.919616
0.089193,0.886224
0.108991,0.855353
0.128789,0.825945
0.148588,0.797238
0.168386,0.768583
0.188184,0.739316
0.207982,0.708629
0.227781,0.675338
0.247579,0.637376
0.267377,0.590213
0.287175,0.519262
0.306973,0.360254
0.326772,0.347330
0.346570,0.334718
0.366368,0.322385
0.386166,0.310302
0.405965,0.298447
0.425763,0.286797
0.445561,0.275337
0.465359,0.264048
0.485158,0.252919
0.504956,0.241937
0.524754,0.231090
0.544552,0.220370
0.564350,0.209766
0.584149,0.199273
0.603947,0.188882
0.623745,0.178587
0.643543,0.168382
0.663342,0.158263
0.683140,0.148223
0.702938,0.138260
0.722736,0.128368
0.742534,0.118543
0.762333,0.108783
0.782131,0.099084
0.801929,0.089444
0.821727,0.079858
0.841526,0.070326
0.861324,0.060844
0.881122,0.051410
0.900920,0.050000
0.920719,0.050000
0.940517,0.050000
0.960315,0.050000
0.980113,0.050000
