current_density_A_per_cm2,voltage_V
0.010000,1.041698
0.019099,1.010695
0.028197,0.984724
0.037296,0.961965
0.046395,0.941402
0.055493,0.922403
0.064592,0.904542
0.073690,0.887516
0.082789,0.871093
0.091888,0.855087
0.100986,0.839340
0.110085,0.823708
0.119184,0.808053
0.128282,0.792234
0.137381,0.776095
0.146480,0.759455
0.155578,0.742085
0.164677,0.723687
0.173775,0.703837
0.182874,0.681893
0.191973,0.656790
0.201071,0.626533
0.210170,0.586602
0.219269,0.522127
0.228367,0.409850
0.237466,0.403574
0.246565,0.397414
0.255663,0.391363
0.264762,0.385414
0.273860,0.379560
0.282959,0.373795
0.292058,0.368114
0.301156,0.362512
0.310255,0.356985
0.319354,0.351528
0.328452,0.346139
0.337551,0.340813
0.346650,0.335547
0.355748,0.330339
0.364847,0.325185
0.373945,0.320084
0.383044,0.315032
0.392143,0.310027
0.401241,0.305068
0.410340,0.300152
0.419439,0.295278
0.428537,0.290444
0.437636,0.285649
0.446735,0.280890
0.455833,0.276166
