current_density_A_per_cm2,voltage_V
0.010000,1.048268
0.040332,0.938093
0.070664,0.837642
0.100995,0.654967
0.131327,0.480442
0.161659,0.450079
0.191991,0.422449
0.222323,0.396819
0.252655,0.372715
0.282986,0.349815
0.313318,0.327888
0.343650,0.306766
0.373982,0.286319
0.404314,0.266446
0.434645,0.247068
0.464977,0.228122
0.495309,0.209554
0.525641,0.191322
0.555973,0.173389
0.586305,0.155725
0.616636,0.138303
0.646968,0.121100
0.677300,0.104098
0.707632,0.087279
0.737964,0.070628
0.768296,0.054132
0.798627,0.050000
0.828959,0.050000
0.859291,0.050000
0.889623,0.050000
0.919955,0.050000
0.950286,0.050000
0.980618,0.050000
1.010950,0.050000
1.041282,0.050000
1.071614,0.050000
1.101946,0.050000
1.132277,0.050000
1.162609,0.050000
1.192941,0.050000
1.223273,0.050000
1.253605,0.050000
1.283936,0.050000
1.314268,0.050000
1.344600,0.050000
1.374932,0.050000
1.405264,0.050000
1.435596,0.050000
1.465927,0.050000
1.496259,0.050000
