current_density_A_per_cm2,voltage_V
0.010000,1.044044
0.019236,1.007617
0.028472,0.976078
0.037708,0.947356
0.046944,0.920208
0.056179,0.893737
0.065415,0.867164
0.074651,0.839654
0.083887,0.810113
0.093123,0.776782
0.102359,0.736135
0.111595,0.678413
0.120831,0.539131
0.130067,0.479496
0.139303,0.470099
0.148538,0.461028
0.157774,0.452248
0.167010,0.443731
0.176246,0.435450
0.185482,0.427383
0.194718,0.419513
0.203954,0.411822
0.213190,0.404296
0.222426,0.396922
0.231661,0.389689
0.240897,0.382586
0.250133,0.375605
0.259369,0.368737
0.268605,0.361975
0.277841,0.355312
0.287077,0.348743
0.296313,0.342261
0.305549,0.335862
0.314785,0.329541
0.324020,0.323294
0.333256,0.317116
0.342492,0.311005
0.351728,0.304957
0.360964,0.298968
0.370200,0.293037
0.379436,0.287159
0.388672,0.281334
0.397908,0.275558
0.407143,0.269830
0.416379,0.264146
0.425615,0.258506
0.434851,0.252908
0.444087,0.247350
0.453323,0.241830
0.462559,0.236347
