current_density_A_per_m2,voltage_V
0.000000,1.206524
194.840136,0.000000
389.680271,0.000000
584.520407,0.000000
779.360542,0.000000
974.200678,0.000000
1169.040813,0.000000
1363.880949,0.000000
1558.721084,0.000000
1753.561220,0.000000
1948.401356,0.000000
2143.241491,0.000000
2338.081627,0.000000
2532.921762,0.000000
2727.761898,0.000000
2922.602033,0.000000
3117.442169,0.000000
3312.282304,0.000000
3507.122440,0.000000
3701.962576,0.000000
3896.802711,0.000000
4091.642847,0.000000
4286.482982,0.000000
4481.323118,0.000000
4676.163253,0.000000
4871.003389,0.000000
5065.843525,0.000000
5260.683660,0.000000
5455.523796,0.000000
5650.363931,0.000000
5845.204067,0.000000
6040.044202,0.000000
6234.884338,0.000000
6429.724473,0.000000
6624.564609,0.000000
6819.404745,0.000000
7014.244880,0.000000
7209.085016,0.000000
7403.925151,0.000000
7598.765287,0.000000
7793.605422,0.000000
7988.445558,0.000000
8183.285693,0.000000
8378.125829,0.000000
8572.965965,0.000000
8767.806100,0.000000
8962.646236,0.000000
9157.486371,0.000000
9352.326507,0.000000
9547.166642,0.000000
9742.006778,0.000000
9936.846913,0.000000
10131.687049,0.000000
10326.527185,0.000000
10521.367320,0.000000
10716.207456,0.000000
10911.047591,0.000000
11105.887727,0.000000
11300.727862,0.000000
11495.567998,0.000000
