current_density_A_per_cm2,voltage_V
0.010000,1.071426
0.017402,1.045490
0.024804,1.023425
0.032206,1.004029
0.039608,0.986582
0.047010,0.970615
0.054411,0.955808
0.061813,0.941931
0.069215,0.928813
0.076617,0.916325
0.084019,0.904365
0.091421,0.892850
0.098823,0.881714
0.106225,0.870902
0.113627,0.860367
0.121029,0.850071
0.128431,0.839978
0.135833,0.830058
0.143234,0.820285
0.150636,0.810634
0.158038,0.801083
0.165440,0.791610
0.172842,0.782197
0.180244,0.772825
0.187646,0.763475
0.195048,0.754129
0.202450,0.744768
0.209852,0.735375
0.217254,0.725930
0.224656,0.716411
0.232057,0.706796
0.239459,0.697062
0.246861,0.687181
0.254263,0.677123
0.261665,0.666852
0.269067,0.656328
0.276469,0.645503
0.283871,0.634318
0.291273,0.622703
0.298675,0.610566
0.306077,0.597796
0.313478,0.584240
0.320880,0.569695
0.328282,0.553873
0.335684,0.536353
0.343086,0.516469
0.350488,0.493093
0.357890,0.464048
0.365292,0.424213
0.372694,0.355306
