current_density_A_per_m2,voltage_V
0.000000,1.209204
255.744871,0.000000
511.489743,0.000000
767.234614,0.000000
1022.979486,0.000000
1278.724357,0.000000
1534.469229,0.000000
1790.214100,0.000000
2045.958972,0.000000
2301.703843,0.000000
2557.448714,0.000000
2813.193586,0.000000
3068.938457,0.000000
3324.683329,0.000000
3580.428200,0.000000
3836.173072,0.000000
4091.917943,0.000000
4347.662815,0.000000
4603.407686,0.000000
4859.152557,0.000000
5114.897429,0.000000
5370.642300,0.000000
5626.387172,0.000000
5882.132043,0.000000
6137.876915,0.000000
6393.621786,0.000000
6649.366658,0.000000
6905.111529,0.000000
7160.856400,0.000000
7416.601272,0.000000
7672.346143,0.000000
7928.091015,0.000000
8183.835886,0.000000
8439.580758,0.000000
8695.325629,0.000000
8951.070501,0.000000
9206.815372,0.000000
9462.560243,0.000000
9718.305115,0.000000
9974.049986,0.000000
10229.794858,0.000000
10485.539729,0.000000
10741.284601,0.000000
10997.029472,0.000000
11252.774344,0.000000
11508.519215,0.000000
11764.264086,0.000000
12020.008958,0.000000
12275.753829,0.000000
12531.498701,0.000000
12787.243572,0.000000
13042.988444,0.000000
13298.733315,0.000000
13554.478186,0.000000
13810.223058,0.000000
14065.967929,0.000000
14321.712801,0.000000
14577.457672,0.000000
14833.202544,0.000000
15088.947415,0.000000
