current_density_A_per_m2,voltage_V
0.000000,1.209533
263.210041,0.000000
526.420083,0.000000
789.630124,0.000000
1052.840165,0.000000
1316.050206,0.000000
1579.260248,0.000000
1842.470289,0.000000
2105.680330,0.000000
2368.890372,0.000000
2632.100413,0.000000
2895.310454,0.000000
3158.520495,0.000000
3421.730537,0.000000
3684.940578,0.000000
3948.150619,0.000000
4211.360661,0.000000
4474.570702,0.000000
4737.780743,0.000000
5000.990784,0.000000
5264.200826,0.000000
5527.410867,0.000000
5790.620908,0.000000
6053.830950,0.000000
6317.040991,0.000000
6580.251032,0.000000
6843.461073,0.000000
7106.671115,0.000000
7369.881156,0.000000
7633.091197,0.000000
7896.301239,0.000000
8159.511280,0.000000
8422.721321,0.000000
8685.931362,0.000000
8949.141404,0.000000
9212.351445,0.000000
9475.561486,0.000000
9738.771528,0.000000
10001.981569,0.000000
10265.191610,0.000000
10528.401651,0.000000
10791.611693,0.000000
11054.821734,0.000000
11318.031775,0.000000
11581.241817,0.000000
11844.451858,0.000000
12107.661899,0.000000
12370.871940,0.000000
12634.081982,0.000000
12897.292023,0.000000
13160.502064,0.000000
13423.712106,0.000000
13686.922147,0.000000
13950.132188,0.000000
14213.342229,0.000000
14476.552271,0.000000
14739.762312,0.000000
15002.972353,0.000000
15266.182395,0.000000
15529.392436,0.000000
