current_density_A_per_cm2,voltage_V
0.010000,1.040745
0.028602,0.978086
0.047204,0.928995
0.065806,0.885438
0.084408,0.843531
0.103010,0.800176
0.121612,0.751148
0.140213,0.686443
0.158815,0.544691
0.177417,0.440585
0.196019,0.425647
0.214621,0.411418
0.233223,0.397790
0.251825,0.384678
0.270427,0.372013
0.289029,0.359741
0.307631,0.347814
0.326233,0.336195
0.344835,0.324851
0.363437,0.313756
0.382039,0.302885
0.400640,0.292219
0.419242,0.281739
0.437844,0.271430
0.456446,0.261279
0.475048,0.251273
0.493650,0.241402
0.512252,0.231656
0.530854,0.222026
0.549456,0.212505
0.568058,0.203086
0.586660,0.193763
0.605262,0.184529
0.623864,0.175379
0.642466,0.166309
0.661067,0.157314
0.679669,0.148391
0.698271,0.139534
0.716873,0.130742
0.735475,0.122010
0.754077,0.113337
0.772679,0.104718
0.791281,0.096152
0.809883,0.087636
0.828485,0.079168
0.847087,0.070745
0.865689,0.062367
0.884291,0.054030
0.902893,0.050000
0.921494,0.050000
