current_density_A_per_cm2,voltage_V
0.010000,1.067294
0.013934,1.052140
0.017869,1.038274
0.021803,1.025433
0.025738,1.013427
0.029672,1.002111
0.033607,0.991372
0.037541,0.981122
0.041476,0.971291
0.045410,0.961820
0.049345,0.952660
0.053279,0.943770
0.057214,0.935115
0.061148,0.926665
0.065082,0.918394
0.069017,0.910278
0.072951,0.902297
0.076886,0.894431
0.080820,0.886663
0.084755,0.878978
0.088689,0.871360
0.092624,0.863795
0.096558,0.856270
0.100493,0.848771
0.104427,0.841286
0.108361,0.833802
0.112296,0.826306
0.116230,0.818784
0.120165,0.811223
0.124099,0.803609
0.128034,0.795926
0.131968,0.788157
0.135903,0.780285
0.139837,0.772290
0.143772,0.764149
0.147706,0.755837
0.151641,0.747326
0.155575,0.738582
0.159509,0.729565
0.163444,0.720228
0.167378,0.710514
0.171313,0.700352
0.175247,0.689654
0.179182,0.678304
0.183116,0.666154
0.187051,0.652998
0.190985,0.638546
0.194920,0.622374
0.198854,0.603810
0.202789,0.581710
