current_density_A_per_cm2,voltage_V
0.010000,1.052115
0.028290,0.996976
0.046580,0.955902
0.064871,0.921750
0.083161,0.891596
0.101451,0.863919
0.119741,0.837797
0.138032,0.812592
0.156322,0.787803
0.174612,0.762980
0.192902,0.737657
0.211192,0.711275
0.229483,0.683065
0.247773,0.651811
0.266063,0.615262
0.284353,0.568208
0.302643,0.492108
0.320934,0.358338
0.339224,0.347475
0.357514,0.336853
0.375804,0.326450
0.394095,0.316245
0.412385,0.306222
0.430675,0.296365
0.448965,0.286661
0.467255,0.277099
0.485546,0.267668
0.503836,0.258358
0.522126,0.249162
0.540416,0.240071
0.558706,0.231079
0.576997,0.222181
0.595287,0.213369
0.613577,0.204640
0.631867,0.195988
0.650158,0.187409
0.668448,0.178900
0.686738,0.170456
0.705028,0.162074
0.723318,0.153751
0.741609,0.145485
0.759899,0.137272
0.778189,0.129111
0.796479,0.120998
0.814769,0.112932
0.833060,0.104910
0.851350,0.096932
0.869640,0.088994
0.887930,0.081095
0.906221,0.073234
