current_density_A_per_cm2,voltage_V
0.010000,1.034027
0.034907,0.948744
0.059814,0.878261
0.084721,0.803653
0.109628,0.689173
0.134535,0.475249
0.159443,0.452487
0.184350,0.431543
0.209257,0.411998
0.234164,0.393562
0.259071,0.376028
0.283978,0.359241
0.308885,0.343084
0.333792,0.327465
0.358699,0.312309
0.383606,0.297559
0.408513,0.283165
0.433420,0.269088
0.458328,0.255293
0.483235,0.241751
0.508142,0.228439
0.533049,0.215335
0.557956,0.202420
0.582863,0.189680
0.607770,0.177099
0.632677,0.164665
0.657584,0.152367
0.682491,0.140196
0.707398,0.128142
0.732305,0.116198
0.757213,0.104357
0.782120,0.092611
0.807027,0.080955
0.831934,0.069385
0.856841,0.057894
0.881748,0.050000
0.906655,0.050000
0.931562,0.050000
0.956469,0.050000
0.981376,0.050000
1.006283,0.050000
1.031191,0.050000
1.056098,0.050000
1.081005,0.050000
1.105912,0.050000
1.130819,0.050000
1.155726,0.050000
1.180633,0.050000
1.205540,0.050000
1.230447,0.050000
