current_density_A_per_cm2,voltage_V
0.010000,1.047715
0.015965,1.024834
0.021930,1.004514
0.027895,0.986025
0.033861,0.968892
0.039826,0.952782
0.045791,0.937453
0.051756,0.922718
0.057721,0.908429
0.063686,0.894461
0.069651,0.880704
0.075617,0.867060
0.081582,0.853432
0.087547,0.839725
0.093512,0.825837
0.099477,0.811652
0.105442,0.797036
0.111407,0.781826
0.117373,0.765808
0.123338,0.748693
0.129303,0.730069
0.135268,0.709301
0.141233,0.685332
0.147198,0.656175
0.153164,0.617326
0.159129,0.553969
0.165094,0.450335
0.171059,0.445026
0.177024,0.439810
0.182989,0.434683
0.188954,0.429639
0.194920,0.424674
0.200885,0.419783
0.206850,0.414962
0.212815,0.410209
0.218780,0.405518
0.224745,0.400888
0.230710,0.396314
0.236676,0.391796
0.242641,0.387330
0.248606,0.382913
0.254571,0.378544
0.260536,0.374220
0.266501,0.369940
0.272466,0.365702
0.278432,0.361504
0.284397,0.357344
0.290362,0.353222
0.296327,0.349135
0.302292,0.345082
