current_density_A_per_cm2,voltage_V
0.010000,1.060309
0.037250,0.984318
0.064501,0.932007
0.091751,0.889444
0.119002,0.851950
0.146252,0.817290
0.173503,0.784133
0.200753,0.751502
0.228004,0.718520
0.255254,0.684188
0.282505,0.647093
0.309755,0.604728
0.337006,0.551294
0.364256,0.464902
0.391507,0.319940
0.418757,0.304789
0.446008,0.290002
0.473258,0.275537
0.500509,0.261359
0.527759,0.247440
0.555010,0.233754
0.582260,0.220279
0.609511,0.206998
0.636761,0.193893
0.664012,0.180950
0.691262,0.168157
0.718513,0.155502
0.745763,0.142975
0.773014,0.130567
0.800264,0.118270
0.827515,0.106078
0.854765,0.093983
0.882016,0.081979
0.909266,0.070061
0.936517,0.058224
0.963767,0.050000
0.991018,0.050000
1.018268,0.050000
1.045519,0.050000
1.072769,0.050000
1.100020,0.050000
1.127270,0.050000
1.154521,0.050000
1.181771,0.050000
1.209022,0.050000
1.236272,0.050000
1.263523,0.050000
1.290773,0.050000
1.318024,0.050000
1.345274,0.050000
