current_density_A_per_m2,voltage_V
0.000000,1.207645
220.310997,0.000000
440.621994,0.000000
660.932991,0.000000
881.243987,0.000000
1101.554984,0.000000
1321.865981,0.000000
1542.176978,0.000000
1762.487975,0.000000
1982.798972,0.000000
2203.109969,0.000000
2423.420966,0.000000
2643.731962,0.000000
2864.042959,0.000000
3084.353956,0.000000
3304.664953,0.000000
3524.975950,0.000000
3745.286947,0.000000
3965.597944,0.000000
4185.908940,0.000000
4406.219937,0.000000
4626.530934,0.000000
4846.841931,0.000000
5067.152928,0.000000
5287.463925,0.000000
5507.774922,0.000000
5728.085918,0.000000
5948.396915,0.000000
6168.707912,0.000000
6389.018909,0.000000
6609.329906,0.000000
6829.640903,0.000000
7049.951900,0.000000
7270.262897,0.000000
7490.573893,0.000000
7710.884890,0.000000
7931.195887,0.000000
8151.506884,0.000000
8371.817881,0.000000
8592.128878,0.000000
8812.439875,0.000000
9032.750871,0.000000
9253.061868,0.000000
9473.372865,0.000000
9693.683862,0.000000
9913.994859,0.000000
10134.305856,0.000000
10354.616853,0.000000
10574.927849,0.000000
10795.238846,0.000000
11015.549843,0.000000
11235.860840,0.000000
11456.171837,0.000000
11676.482834,0.000000
11896.793831,0.000000
12117.104828,0.000000
12337.415824,0.000000
12557.726821,0.000000
12778.037818,0.000000
12998.348815,0.000000
