current_density_A_per_cm2,voltage_V
0.010000,1.056743
0.018057,1.026818
0.026114,1.001278
0.034171,0.978642
0.042229,0.958044
0.050286,0.938925
0.058343,0.920903
0.066400,0.903698
0.074457,0.887096
0.082514,0.870922
0.090572,0.855028
0.098629,0.839280
0.106686,0.823552
0.114743,0.807714
0.122800,0.791627
0.130857,0.775132
0.138914,0.758036
0.146972,0.740089
0.155029,0.720954
0.163086,0.700138
0.171143,0.676864
0.179200,0.649792
0.187257,0.616236
0.195314,0.569381
0.203372,0.479016
0.211429,0.412963
0.219486,0.406482
0.227543,0.400113
0.235600,0.393848
0.243657,0.387682
0.251715,0.381608
0.259772,0.375621
0.267829,0.369716
0.275886,0.363888
0.283943,0.358133
0.292000,0.352448
0.300057,0.346829
0.308115,0.341272
0.316172,0.335775
0.324229,0.330335
0.332286,0.324949
0.340343,0.319614
0.348400,0.314329
0.356457,0.309092
0.364515,0.303899
0.372572,0.298750
0.380629,0.293642
0.388686,0.288575
0.396743,0.283545
0.404800,0.278553
