current_density_A_per_m2,voltage_V
0.000000,1.208585
241.660060,0.000000
483.320119,0.000000
724.980179,0.000000
966.640239,0.000000
1208.300299,0.000000
1449.960358,0.000000
1691.620418,0.000000
1933.280478,0.000000
2174.940538,0.000000
2416.600597,0.000000
2658.260657,0.000000
2899.920717,0.000000
3141.580777,0.000000
3383.240836,0.000000
3624.900896,0.000000
3866.560956,0.000000
4108.221016,0.000000
4349.881075,0.000000
4591.541135,0.000000
4833.201195,0.000000
5074.861255,0.000000
5316.521314,0.000000
5558.181374,0.000000
5799.841434,0.000000
6041.501494,0.000000
6283.161553,0.000000
6524.821613,0.000000
6766.481673,0.000000
7008.141733,0.000000
7249.801792,0.000000
7491.461852,0.000000
7733.121912,0.000000
7974.781971,0.000000
8216.442031,0.000000
8458.102091,0.000000
8699.762151,0.000000
8941.422210,0.000000
9183.082270,0.000000
9424.742330,0.000000
9666.402390,0.000000
9908.062449,0.000000
10149.722509,0.000000
10391.382569,0.000000
10633.042629,0.000000
10874.702688,0.000000
11116.362748,0.000000
11358.022808,0.000000
11599.682868,0.000000
11841.342927,0.000000
12083.002987,0.000000
12324.663047,0.000000
12566.323107,0.000000
12807.983166,0.000000
13049.643226,0.000000
13291.303286,0.000000
13532.963346,0.000000
13774.623405,0.000000
14016.283465,0.000000
14257.943525,0.000000
