current_density_A_per_cm2,voltage_V
0.010000,1.070504
0.018071,1.039317
0.026143,1.012472
0.034214,0.988468
0.042285,0.966418
0.050357,0.945747
0.058428,0.926050
0.066499,0.907021
0.074570,0.888410
0.082642,0.870001
0.090713,0.851588
0.098784,0.832959
0.106856,0.813877
0.114927,0.794054
0.122998,0.773109
0.131070,0.750501
0.139141,0.725381
0.147212,0.696265
0.155284,0.660125
0.163355,0.608887
0.171426,0.500285
0.179497,0.444223
0.187569,0.436725
0.195640,0.429378
0.203711,0.422169
0.211783,0.415089
0.219854,0.408130
0.227925,0.401282
0.235997,0.394540
0.244068,0.387896
0.252139,0.381345
0.260211,0.374881
0.268282,0.368499
0.276353,0.362194
0.284424,0.355963
0.292496,0.349802
0.300567,0.343707
0.308638,0.337675
0.316710,0.331702
0.324781,0.325786
0.332852,0.319925
0.340924,0.314115
0.348995,0.308355
0.357066,0.302643
0.365138,0.296975
0.373209,0.291352
0.381280,0.285770
0.389351,0.280228
0.397423,0.274724
0.405494,0.269258
