current_density_A_per_cm2,voltage_V
0.010000,1.058859
0.036872,0.981365
0.063744,0.927481
0.090616,0.883249
0.117488,0.843898
0.144360,0.807074
0.171232,0.771273
0.198104,0.735245
0.224976,0.697617
0.251848,0.656375
0.278720,0.607600
0.305592,0.540186
0.332464,0.362241
0.359336,0.329435
0.386208,0.313646
0.413080,0.298279
0.439952,0.283282
0.466824,0.268613
0.493696,0.254238
0.520568,0.240125
0.547440,0.226250
0.574312,0.212590
0.601184,0.199127
0.628056,0.185844
0.654928,0.172726
0.681800,0.159760
0.708672,0.146936
0.735544,0.134241
0.762416,0.121669
0.789288,0.109209
0.816160,0.096856
0.843032,0.084602
0.869904,0.072441
0.896776,0.060367
0.923648,0.050000
0.950520,0.050000
0.977392,0.050000
1.004264,0.050000
1.031136,0.050000
1.058008,0.050000
1.084880,0.050000
1.111752,0.050000
1.138624,0.050000
1.165496,0.050000
1.192368,0.050000
1.219240,0.050000
1.246112,0.050000
1.272984,0.050000
1.299856,0.050000
1.326728,0.050000
