current_density_A_per_cm2,voltage_V
0.010000,1.050146
0.034427,0.975120
0.058854,0.919859
0.083281,0.872181
0.107709,0.827218
0.132136,0.781675
0.156563,0.731686
0.180990,0.669283
0.205417,0.559201
0.229844,0.406295
0.254271,0.388684
0.278698,0.371823
0.303126,0.355596
0.327553,0.339909
0.351980,0.324689
0.376407,0.309876
0.400834,0.295422
0.425261,0.281286
0.449688,0.267435
0.474116,0.253839
0.498543,0.240474
0.522970,0.227318
0.547397,0.214353
0.571824,0.201563
0.596251,0.188934
0.620678,0.176453
0.645105,0.164110
0.669533,0.151893
0.693960,0.139795
0.718387,0.127808
0.742814,0.115924
0.767241,0.104136
0.791668,0.092439
0.816095,0.080828
0.840522,0.069297
0.864950,0.057843
0.889377,0.050000
0.913804,0.050000
0.938231,0.050000
0.962658,0.050000
0.987085,0.050000
1.011512,0.050000
1.035940,0.050000
1.060367,0.050000
1.084794,0.050000
1.109221,0.050000
1.133648,0.050000
1.158075,0.050000
1.182502,0.050000
1.206929,0.050000
