sample_id,weld_strength_mpa,contact_resistance_ohm_m2,weld_width_mm,penetration_mm,porosity_percent,microhardness_hv,haz_width_mm,intermetallic_thickness_um,weld_quality_score
WS_000000,585.4547810973611,1.526968796869579e-07,1.3031086255848336,0.6785171275727763,0.1467050125870697,656.095171081591,0.7663864399533836,0.3667762070144138,99.3218518420585
WS_000001,18.376730507446062,2.995868298438215e-07,0.7869359576067149,0.18841986122922483,0.04814195835428159,896.7585064303738,0.23957514525062615,0.1226372692699911,60.499165013532796
WS_000002,803.0864259410281,6.91849981839265e-08,19.37612622468685,10.567515029920747,10.607242045180474,484.1432483432243,11.576347948403235,1.4272990839817379,83.88158193767751
WS_000003,440.75013528649055,1.312989016050696e-08,21.137823174446783,6.7101016105554825,5.960867295546968,140.95438727811626,11.048582745383932,5.80198224724762,86.27932020911727
WS_000004,285.93549311796465,6.850410853056678e-08,2.1468038316054434,0.6093182387503635,1.7518447750174007,512.9818137895732,0.8577790234644294,0.1505538007259146,80.04155996131938
WS_000005,129.43309770436204,7.0011100116851e-09,0.5631061106242932,0.26126058614872993,1.71510506113469,553.9444921321922,0.30171005796822875,0.0,67.76098689461188
WS_000006,811.0012206194832,1.126751733780647e-08,16.62901465833277,8.458869519583573,10.396845235561253,220.70101239338638,5.337356585726376,4.124475310773886,84.3709295946447
WS_000007,247.70542145958618,7.17205529788502e-08,0.8479840438237776,0.33348514977055926,1.1325303597853853,325.7636253815213,0.45173586882880506,0.38934767071543974,77.90247651815227
WS_000008,684.6636563190806,2.351116254604976e-07,1.0044300723662547,0.43092804070827045,0.3356741095210173,1696.290478780386,1.0616705919523102,0.15072160175725835,98.79115395933698
WS_000009,93.11416818120433,1.4791188908232128e-08,2.26031822870301,1.0575343276333504,2.4245611859528657,123.30956143881151,2.0736806009239994,0.0,63.76791810884235
WS_000010,163.85391496858824,5.4623784940336026e-08,1.711702518415943,0.49257112333841563,0.18629839677792623,214.811961024831,0.6605686452181281,0.37180577987412605,72.66499424749917
WS_000011,403.82160431404105,1.556085165555199e-08,11.567442798306123,6.42613822279417,2.8129243205679995,145.02094517970085,5.25969948178908,0.5191341563461076,88.03965930930464
WS_000012,870.9583040527481,8.323345893269487e-08,18.881644045472864,8.351474798876682,20.0,229.08684121796293,9.593745665884537,0.42525494493922805,69.75029962320191
WS_000013,242.1457499612406,1.3862945123871399e-07,1.4687502617738792,0.8218488330125304,0.7645227192908743,613.6234708987262,0.39171636546801636,0.10957997773239987,77.80898756424679
WS_000014,1050.5642895235692,8.38424288154754e-08,1.5905361094022468,0.9513806745550217,0.47426034002709455,687.7501068243462,0.7247516324151134,0.4172202136181395,99.03708220351292
WS_000015,418.9465938587351,6.069081022093274e-08,16.135144025431828,7.010417925543014,18.148043622551103,174.33333803612956,8.13427296903394,2.5520877523809458,66.11158964420936
WS_000016,725.3259720813335,7.868810958717007e-09,26.222043324351063,5.728182510617867,20.0,198.17431836670752,18.45891158051361,10.094649745049068,69.97639356712385
WS_000017,7.509492971963776,2.842769798494227e-08,0.1530592064434383,0.10194657656542917,1.0080555400415638,303.28769751236104,0.13723852876293782,0.02434990163209652,59.003393033739925
WS_000018,642.9646890293573,5.73793471270728e-08,4.497003390957553,1.5111669704953117,4.689177889018261,413.15489300683623,1.6873325038951428,0.6547965974959538,92.79409512509139
WS_000019,199.12232981602915,8.558472514476519e-08,4.754423814140405,1.6222804214658413,0.5566851732469535,952.5253591521262,1.455409017788141,0.34419902313259837,74.8380044499776
WS_000020,770.2265881689025,2.1542343989069962e-08,22.306728375499834,11.454756266244258,20.0,178.87487800937734,7.875603876871697,0.0,69.9353729680328
WS_000021,476.89527827529605,3.319143398390463e-08,9.782124133391328,3.141519649949551,5.831320392312061,109.0918192585376,9.12292495834728,0.0,89.30506737160388
WS_000022,860.4533045530432,2.8186891232929436e-08,15.399036105198384,6.364133395195458,3.6732772698467837,551.3085603867161,7.8342922527269145,6.757818141923513,94.40552342153103
WS_000023,308.2064222083069,6.883409566076118e-08,19.077007513904697,8.15284934814057,2.2554183848442992,126.23238683510618,12.350352549816362,2.119350644633924,81.06688391241582
WS_000024,340.4131088234214,1.0262844886995512e-07,3.5851369916835916,1.010402924644519,0.4971598910709764,143.1397881155121,1.667413704466443,1.2480203324090762,86.17942352265739
WS_000025,19.239580628724806,2.3832400780255957e-07,0.1,0.05,0.06455161798579534,564.3420776244699,0.1,0.0446552579167062,60.72736699991161
WS_000026,900.2094150163836,8.052649969966922e-09,14.358332629320445,5.050931715814727,9.522933688686228,191.1396934713431,9.879521128495986,1.0222969088303644,85.69144151706075
WS_000027,103.83074967069201,1.0724504030653256e-07,0.997734988533754,0.49430284315070955,0.25957766903624213,525.815611495404,0.5333759027994458,0.3141121116395779,67.5953583491814
WS_000028,20.29342224697511,5.35860083525481e-08,0.22068240583215767,0.13186717650040594,0.1349917545056898,586.4365391105281,0.1,0.11066448904138251,61.260228122941825
WS_000029,860.322279610992,6.390284082568781e-08,12.498289874132086,3.7258426394329285,1.5956041302746489,636.1358138739495,13.743371663896816,4.590420237070689,97.41488528211097
WS_000030,9.318214619081493,3.0007822134409033e-07,0.16010311308874248,0.12417114386619203,1.5195231415907888,389.3179739316996,0.10737335673805448,0.02269363624507912,57.56593779310806
WS_000031,428.89711095799754,4.4366928526588055e-08,1.3293854659548736,0.6908136571569368,0.16843069268915825,202.5337419078702,0.7702450157674403,0.2966933731059251,93.9260220520263
WS_000032,39.90134962930545,5.5412105271760374e-08,0.4110332016205447,0.1794738133161106,0.0901059488989106,926.4147904530938,0.2265799380185584,0.1464473906135372,62.890712731180784
WS_000033,137.73270768723907,5.708845718548728e-08,0.706704473969594,0.3079621002890235,3.4231783896960217,877.054384402302,0.72942784461515,0.23176068866329286,65.71258365887863
WS_000034,678.2181675521042,1.6111803637426087e-07,2.2722781423915848,1.1694398662563281,0.6842554980426118,551.5778265259015,1.2871681307068756,0.3708945494701556,98.4902626438133
WS_000035,55.684374471666196,1.3086292426894002e-07,1.417456820732999,0.84710785458765,0.20301617049301135,244.5639721496565,0.5484059705193668,0.11994406173489107,63.75763692918696
WS_000036,598.9125936690814,4.0393502750349124e-08,3.242818018143,0.7309915880100349,1.7833047605949863,318.1296466082592,1.4089774461978954,1.006420602354834,97.20386235085647
WS_000037,441.73286417690207,2.259653461648135e-08,9.304403331000987,1.9188032379116815,20.0,152.71339709543045,8.255534845608656,3.9859316694236364,65.27083953030272
WS_000038,1034.3868937521715,1.3046441495922658e-07,8.060835335637679,3.894719161339759,9.969504213189449,692.4362506382848,3.6703975977206453,0.6413316331947848,84.65435043533815
WS_000039,272.0188116197029,1.573116882111079e-08,3.09742041916524,1.0117357353191678,0.34444802000051633,143.4637907666368,0.9242691579506497,0.8976305736771778,81.19763939311213
WS_000040,700.7495815062339,8.743655842276194e-08,22.552117339972664,7.39400218007877,4.446633224775734,563.0623348977107,17.18796338960792,1.6561707840491877,93.06774048756812
WS_000041,39.60939018494309,3.852295881607825e-07,0.1,0.07495934264597524,1.2336128727107873,544.7679209856681,0.1,0.0238923264489903,60.16264314124692
WS_000042,4.5355578202452,6.593965769247473e-08,0.1,0.05,1.0964131318645753,1264.8786021929973,0.1,0.032806175965912704,58.52040595474533
WS_000043,648.5260152180537,9.710865225679018e-08,3.008719867579602,0.8534749932819882,2.1396547338552003,396.68197173000186,2.429160876795561,0.46464816338424014,96.49919194244681
WS_000044,41.37465084466072,1.3481822001321532e-07,0.23065826198382247,0.1719589665442227,0.1636043341893628,1096.279127578672,0.18107323716059698,0.04064552839208269,62.66011090624916
WS_000045,2.970039391651789,4.563091328412047e-07,0.15261731500087491,0.0874311828277115,0.8980431133964973,363.41842633389695,0.1237358427181909,0.07593840508614,57.52161108271378
WS_000046,318.4910408321861,6.368688258534507e-08,2.1078744052576774,0.4550375727516362,3.6996294821019626,1232.2513420647256,0.9327051397843559,1.1188758478965866,79.7387783956659
WS_000047,100.24950311013176,4.411696903333567e-08,1.0369560356131124,0.5179162019776862,0.23941038498025596,310.00659072659204,0.3081027035429296,0.3107605202547426,67.52849376424015
WS_000048,967.7610232997552,1.5756813926471106e-07,2.818417563827763,1.6421075468292246,5.122029758812991,520.0163140323551,1.0935648750466005,1.7574138455237185,91.84425094398638
WS_000049,35.481160075140316,5.830363143294086e-08,2.8545713447433574,0.863171696063592,1.5959909995768942,192.86010486797383,1.112766086855108,0.09625214953101016,60.26959541234706
WS_000050,886.9806842459774,3.705878500624073e-08,17.382473454702403,9.775777797244888,8.538020105651393,601.7007796114603,7.305585004719393,5.353462030229952,87.08179348650418
WS_000051,3.1262223145065904,2.580322555641346e-07,0.18634133158239724,0.14138942275113953,0.12378693309521352,323.629670330723,0.13350970472757479,0.037508613143956364,59.290320618825305
WS_000052,618.9339708550176,6.426480423100788e-08,3.0697839964535754,1.1039358874884146,2.935201337214928,1013.308627820979,0.9984703646927957,0.445949026869008,95.40440358148459
WS_000053,295.1580267746818,7.276731033138861e-08,2.6523019799389362,1.5847395100556974,1.5899666339558975,737.6229053778428,1.5376084281380866,0.8879183607733518,81.00939026004653
WS_000054,3622.0127224851535,2.2740336622222345e-07,9.547255476834323,3.5286781770856366,2.7345155481606533,1047.6116683963403,2.214717257981884,0.0,95.21601657909235
WS_000055,17.625803879075942,1.79883614675021e-07,0.28774132092203486,0.17219057473065658,1.0007723020869412,370.5371646615182,0.31530737111054896,0.16814636888936232,59.3692550131706
WS_000056,305.39828344670735,1.9311301341985992e-07,2.05459504856635,0.5917385275820817,1.2014703600017398,560.3241792193511,0.40421985159118523,0.15017124623097075,82.0503180954744
WS_000057,70.46492321137058,2.88513916415462e-07,0.1268683134220732,0.08441225294506982,0.9202467893617023,671.2568664804021,0.11552982195243527,0.03884578295166656,63.39128192362071
