sample_id,timestamp,batch_id,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,surface_finish,surface_roughness_ra_um,welding_technique,power_w,amplitude_um,force_n,time_ms,speed_mm_s,pulse_frequency_hz,pulse_energy_j,current_ka,preheat_temp_c,ambient_temp_c,ambient_humidity_percent,energy_density_j_mm2,weld_width_mm,weld_length_mm,penetration_depth_um,imc_thickness_um,contact_resistance_microohm,shear_strength_mpa,peel_strength_n_mm,porosity_percent,crack_density_per_mm2,void_fraction_percent,surface_roughness_post_weld_um,peak_temperature_c,cooling_rate_c_per_s,grain_size_um,thermal_cycles_tested,resistance_increase_percent,strength_retention_percent,fatigue_life_cycles,delamination_area_percent,imc_growth_rate_nm_per_cycle,corrosion_mass_loss_mg_cm2,quality_score,quality_class,pass_fail
WS_000008,2023-01-01 01:45:00,22,Cu-101,Al-3003,439.0190532218945,357.5471710220505,nickel_plated,3.501736206233373,CMW,0.0,0.0,14105.522508215965,423.784597446092,2.9657073903941074,0.0,0.0,0.0,25.861860256259348,24.71964648175644,31.32928246779794,141.05522508215964,2.4775380041337307,3.8121785275584146,85.6470078874539,1.727548553846306,50.80368236763227,38.3224414873834,9.054884196948027,0.0,0.0,3.9008113544817955,3.5254285806181587,282.17511331502925,42.1362306884661,43.9599943401945,500,11.981607735645623,84.74177601004554,1042,0.0,0.0,0.7981491923985791,0.8133486950883121,Excellent,1
WS_000009,2023-01-01 02:00:00,25,Cu-C10100,Al-6061,172.7270611349355,405.1795514046245,tin_plated,0.9464977654586383,CMW,0.0,0.0,10375.64816582714,704.5098311673949,14.267451605981242,0.0,0.0,0.0,48.68347692952292,18.119113741751672,31.862551916291373,103.75648165827141,2.1672257132463506,3.6241091093489683,91.22283689567374,1.063171024397846,74.4187114874591,46.90311860906149,5.813223063133031,0.0,0.0,1.4769290556124537,0.7249544088767752,247.30241015080006,11.343984034069098,38.74476302454177,979,20.882058169699746,70.88981053169825,680,5.3015368331653425,0.8514535830457215,0.6041068982526372,0.7312943908458442,Good,0
WS_000015,2023-01-01 03:30:00,27,Cu-ETP,Al-1060,178.59478678248445,301.2837667006172,tin_plated,3.3817544563856323,CMW,0.0,0.0,10959.707593878597,422.18971884340567,9.967566855815427,0.0,0.0,0.0,69.4670952047894,19.978860746335503,64.83613905645215,109.59707593878596,2.5982059123472765,3.1865256464982203,81.88844915110133,1.3997793607029718,65.84880031051267,48.627801746136484,9.779976317423937,0.0,0.0,0.2688161732842618,3.156247897663319,196.56767322686557,30.01071053058945,55.481017392315465,1695,25.855275900416586,70.6761096664363,650,1.2054028374146766,0.4004278124795773,1.5270380812638629,0.7289805633286467,Good,0
WS_000017,2023-01-01 04:00:00,2,Cu-ETP,Al-1060,116.59893020396254,102.78303492131649,bare,3.7227473598904046,CMW,0.0,0.0,10126.614453672973,256.7448546968074,3.0680041337233765,0.0,0.0,0.0,64.9107276403457,22.876174578334755,62.72912029641057,101.26614453672974,2.509877629150163,3.9316328217166197,97.2344620591708,2.2304145119830294,59.85910617678173,43.87253873097527,10.166039577967492,0.0,0.0,0.9517166859970407,3.7447262358116524,265.0385248773383,32.04265205376418,48.21881864011786,203,13.617766131997296,91.34000306080944,862,1.3200347722159727,0.37866831529589995,1.1115440319104926,0.8129149599227893,Excellent,1
WS_000021,2023-01-01 05:00:00,15,Cu-110,Al-3003,366.7709789834723,170.81731781135898,bare,2.84990770018446,CMW,0.0,0.0,13081.683109125392,988.5278780465907,8.010433981175208,0.0,0.0,0.0,29.082683363627698,26.10593167781029,34.43995668790506,130.8168310912539,2.84588020783099,3.74274704531528,97.61994172049046,1.4009310839838987,59.90581973349047,49.116819079020615,11.48621541372288,0.0,0.0,5.728611501101181,3.2156975194852997,305.07468416747105,33.78581577877321,40.88673671240508,1378,16.98156361162303,68.87045319004228,773,3.965742836686209,0.0,1.3083170300309732,0.7408013530722178,Good,0
WS_000028,2023-01-01 06:45:00,35,Cu-110,Al-3003,121.1306745458888,457.11837583595434,tin_plated,4.529483242195228,CMW,0.0,0.0,5317.597887404798,961.1175650087343,13.0292601504157,0.0,0.0,0.0,20.252355276980833,23.657191781923583,60.629335000658074,53.17597887404798,2.333189867873938,3.3253060166955755,55.8137815840978,0.5757409504582405,109.4848372933763,27.540603992388267,4.518441504364485,0.0,0.0,3.3026406752721917,4.630885520336794,149.52413514411123,36.223839504269726,49.08525772607403,614,32.28109370146615,71.69823121915779,629,4.658499180392614,0.41443009534584296,2.0367058215842624,0.7140225848657924,Good,0
WS_000029,2023-01-01 07:00:00,38,Cu-ETP,Al-1100,390.43394059354017,361.5604585477029,anodized,4.431200142527964,CMW,0.0,0.0,5791.670004753621,932.3828822957718,12.06666647892187,0.0,0.0,0.0,39.61675654356969,27.13946704859693,53.16061405466429,57.9167000475362,2.2340757051819544,3.1073509571941993,59.78573182881151,0.6097848755715117,107.50460220995413,33.86564055812509,4.25409200997243,0.0,0.0,12.0,5.311253225514221,234.74165879619767,35.01629162466938,53.95910142652209,1531,21.766241708183884,65.76583217309386,466,16.415492128440366,0.1675358975078758,1.7176789225721008,0.6820528367962997,Good,0
WS_000031,2023-01-01 07:30:00,42,Cu-101,Al-3003,221.11005130878686,102.13565678787542,bare,3.2514911107003743,CMW,0.0,0.0,8469.893186486106,242.16167566993354,12.923193308962144,0.0,0.0,0.0,26.62047606124509,23.657237015786563,43.92015075039398,84.69893186486107,2.545598460800252,4.261482370145671,104.54135725035529,0.45540422307592165,99.15823084955129,40.87277477752862,9.901079240522359,0.0,0.0,7.744844173943884,3.439245143479585,252.13207606567119,33.28386545387228,41.35048576994046,1147,36.93797248417516,55.884515548040014,474,5.726143739563134,0.0,2.005817513580873,0.6551678106321563,Good,0
WS_000032,2023-01-01 07:45:00,2,Cu-101,Al-3003,312.98836315355896,493.9486264454408,anodized,2.0317649070335753,CMW,0.0,0.0,12530.630462874002,445.5485950338818,1.0851100614744449,0.0,0.0,0.0,59.06707268616787,22.80144880047439,36.562582007696726,125.30630462874002,2.190392644149273,4.004211379216229,114.30475864627758,0.9973425325437502,72.36862769662487,45.13554872481063,10.604648715184055,0.0,0.0,3.7385458641008618,3.2878690169795766,297.91376621751357,30.189407723057204,45.33495040816551,1072,24.958746261371132,58.17605221402876,541,4.954975999059826,0.4253379862762542,1.4073035473110176,0.6847780978114446,Good,0
WS_000035,2023-01-01 08:30:00,17,Cu-110,Al-6061,166.50213213988025,363.69781482034875,tin_plated,4.6604495666431225,CMW,0.0,0.0,7834.458595054454,583.2735368393833,2.8670389104530862,0.0,0.0,0.0,35.171035980623294,22.42335918016843,60.385025375724986,78.34458595054454,2.595257486354274,3.0581652309757192,53.201805836576796,1.142666301923219,83.45994662539609,45.419235359542036,6.662963525881499,0.0,0.0,5.638801804073618,4.567545894025783,256.75677192660277,20.95043874688066,47.751136656119414,1191,27.156663547257033,70.3847191664974,726,3.8396516944906063,0.543373404432056,2.0565272185827492,0.726427455668188,Good,0
