sample_id,nugget_diameter_mm,penetration_depth_mm,weld_width_mm,haz_width_mm,contact_resistance_mohm,electrical_conductivity_s_m,thermal_conductivity_w_mk,shear_strength_mpa,tensile_strength_mpa,hardness_hv,porosity_percent,crack_density_per_mm2,microstructure_score,bond_quality_index,weld_quality_class
WS_000001,3.685251516300771,2.941471972650876,5.3330531761143165,3.5948815792604476,0.06742859064308404,0.014830504248461067,47.941476384089626,91.87357221530276,144.37939431607106,124.98354320454305,1.4112068809446021,0.12380371293079105,85.26891262590003,76.39781606106946,B
WS_000002,0.5,0.3588304129791422,0.6521403907424973,0.3465971259710723,0.05733651619583854,0.01744089223322187,44.92125731466797,117.29748682999265,210.39530712839567,121.7138866094249,2.4220825134548067,0.6506656688725726,72.52584652108908,76.29766964883525,B
WS_000003,0.5,0.3752046462245652,0.5563139553806862,0.4866215675922124,0.01376757613324023,0.07263442673729728,269.7695916330176,32.79428015158347,45.332281988826715,47.79785233664917,1.756163980089121,0.02188381144565455,82.3289411418805,77.29318954684102,B
WS_000004,2.535901218603606,1.0752013425419116,3.4153434655070245,2.9215247851768598,0.01575758914655695,0.06346148453924509,197.94276758564698,35.51307836664974,61.45915169935909,41.10814666362611,0.31212548686258645,0.12552162112201945,96.25113702576404,83.3004185430741,A
WS_000005,0.5,0.21807107465207376,0.5867600294196805,0.2950754339103876,0.026625112889261338,0.0375585261989003,141.21474489788258,100.80011650866311,159.85048197194902,217.85308418997712,0.5769447105938657,0.012616663272950055,94.1674695776966,82.31797044936678,A
WS_000006,1.427048760904396,0.9582453147389034,2.1204665547853705,1.2853138828009465,0.016247846740221793,0.06154661697568113,220.52110211561106,31.384224080395203,56.45402803074161,41.83220287134518,1.0192777997740485,0.003054688977621393,89.79194855737141,79.06044158574487,B
WS_000007,5.746100479968863,3.180538945982642,6.689041967129395,4.147454136494312,0.12232702964414237,0.008174808158990436,37.68195875115322,224.55471448432408,381.5429199138881,248.14267043582274,1.0033366843364948,0.031494800969973584,89.80915915178518,77.83227725073618,B
WS_000008,4.590639389514184,2.6704522943711484,6.676646359922133,3.3651039345917124,0.08677210880997106,0.011524440441916391,42.8817110336273,312.0145249212037,541.4040216645341,185.14093812770554,1.4627219329372707,0.08946049609346926,84.92547819015995,82.15355402876699,A
WS_000009,3.915276886804963,1.8711147687673708,5.372848301271809,4.446658373108838,0.018663354339718843,0.05358093629888531,242.27653338870408,42.259976434158744,72.2664307602852,49.30257197677812,0.20182352046274882,0.0070289762038620906,97.9466199143532,87.26341789847966,A
WS_000010,3.982228083657991,1.9509269608604791,4.971467067910333,4.816322318497599,0.01172090091203751,0.08531767374408801,303.94911165289557,36.92216380959809,52.90665360630989,26.021491153801723,1.8336869007169647,0.042237061218543336,81.45194568673764,79.09246970546742,B
WS_000011,5.276603096209989,1.7291412318604058,5.9855754326086945,5.311697956565084,0.01743391138063031,0.05735947477116555,141.08231308995326,88.56701688223367,145.13281957880156,42.519048965691944,1.743177858207947,0.2813929226656358,81.16125680459234,75.86704570082932,B
WS_000012,5.525591880606568,3.2026750367243366,5.876021208323979,3.2478893312793047,0.14979342224913378,0.006675860561732929,39.69492496154838,180.48772808606046,270.55128413788276,253.6758712374301,1.7206427890380378,0.02613818950652165,82.662881162087,72.42083085226925,B
WS_000013,1.0789598775022853,0.549970662512386,1.4822482594292143,1.2689258263006107,0.021335833027585092,0.04686950815124492,167.89744443381994,98.44557309388982,176.16241656123978,51.977867681226165,1.4920625080807228,0.12373317462494811,84.46070904606803,78.68693674629736,B
WS_000014,4.2668802957636505,3.163382563862341,5.537908959402943,3.8976049856829014,0.014138360030309953,0.07072956112704658,260.64526375962436,28.90900085583451,38.144966528587595,20.98775208445037,1.0035675567955842,0.0170141202517165,89.87925383078557,77.84646222623887,B
WS_000015,5.4533919868109155,2.9629062439574856,7.101542757566803,6.160069589994307,0.017291224312197664,0.057832804776847116,228.97453946658166,26.35181371123303,41.26670519812295,18.81334230086339,1.421590887708419,0.2659421356606038,84.4543804446128,74.73615289101868,B
WS_000016,4.486846986345158,1.9797270585812052,5.899237275268246,5.6759236002699875,0.02196342710299746,0.04553023511815809,126.87022414711744,120.35139795213755,206.98667581191458,183.2913348053835,0.8949993485303182,0.2638601001502827,89.73070601394541,84.28463759011875,A
WS_000017,3.721854766031722,2.952339335316979,4.930106112819707,3.2038784239294418,0.025384889606499227,0.03939351383840459,210.27423879877992,32.97868161991728,40.19935798991175,150.42256927065677,1.0569095326969304,0.052684749177743344,89.16748092714198,79.62711048506469,B
WS_000018,5.29772013838195,3.9164735391526144,5.38164165311641,4.509012553187791,0.023995023759516818,0.04167530776473533,132.41521165808155,105.06650272557413,159.15400239925575,70.08820746685275,0.4591090181548257,0.08970916864341777,94.96036397523466,83.33952435562968,A
WS_000019,5.970449721394195,2.6374272849149327,7.251374292798924,7.098104738210669,0.08351706814200005,0.011973600393870966,47.58974709970492,89.02790732565855,141.885209796039,152.79875412707102,1.1012008539293832,0.03448263027479106,88.81557830933221,77.06594612284105,B
WS_000020,0.5,0.27318106394229524,0.6201852461360162,0.4209795638023599,0.022181648095393323,0.0450823128966544,162.44119881541337,108.60004779966084,152.01010556195806,53.308083916193844,3.0455554184744935,0.008976641217244992,69.49956260916885,75.47855534092442,B
WS_000021,2.2175307517617915,1.5115254450239883,2.524054782257969,1.9725627269242263,0.01904630152397064,0.0525036316757589,151.78466171991568,117.78204459515521,173.24924486769063,39.1718010502173,0.42285461939693286,0.20527616629186213,94.74507297457137,85.51505324875183,A
WS_000022,2.376595671822478,1.5705004386283357,3.5043776521469825,2.625102593245181,0.010121998794823171,0.09879471636683491,296.1140781336162,32.392122562073276,49.40491478442432,25.441846011757587,0.24407402679083753,0.09657436456955473,97.07638790924385,82.0180471667315,A
WS_000023,1.2364985765321503,0.8963095071478291,1.315474444510755,0.6599881807304522,0.01186432672851771,0.0842862829794082,212.8687428365947,30.398235531657953,50.008044619839986,24.422074253217293,0.26622645901918807,0.029715897909888624,97.18915592025867,81.04281509223256,A
WS_000024,2.7283371639359735,0.9963624186820221,3.4856804179797,3.371977080102145,0.015043701101702871,0.0664730037667928,183.49144205045286,38.722891775194455,51.04418096144583,112.55646970764593,0.5501239638535499,0.032849021128920255,94.33451525581991,84.28504212967897,A
WS_000025,5.663436130149023,3.964611296214267,6.107748075626968,4.473616475048325,0.01888660960164553,0.05294756555527431,131.42413643291937,95.95969857711007,146.95551677551566,52.29853905096688,0.30501898230429697,0.09600857010091779,96.46976732645244,82.26200191490148,A
WS_000026,5.496621442279727,3.4874629671762256,6.338944325529472,5.910127738641483,0.009851791240036536,0.10150438388666987,229.134756889735,41.3996704177025,63.63319392151148,22.371302553926242,0.8420094794430057,0.022604993306646795,91.46688023903671,84.69837856226388,A
WS_000027,5.051103230659619,3.7118246264879393,5.878543753675481,5.299937586195751,0.015638657862218092,0.06394410625325657,216.53944546063974,42.319423055854216,61.17392084189076,187.62187225110299,1.9518579469091037,0.1430904172987659,79.76596844441514,81.24330660973614,A
WS_000028,1.9816526522928486,0.7928413128063977,2.776722037537289,2.276993808968196,0.1421177049807943,0.00703642097327099,36.83267489604187,200.01647874687768,276.11920629989197,222.988030725874,0.8400537136329188,0.08041979144426749,91.19736390644947,76.59316086867234,B
WS_000029,4.4241001109373945,2.0965817931736974,5.929714879939562,5.400650739223523,0.01413570570421859,0.07074284234012915,232.8206140184672,24.282122489481093,33.252190971993976,18.642806392708216,0.6500465389206846,0.05776428940290316,93.21071316377864,76.62015026258946,B
WS_000030,0.5,0.38625585130956264,0.6598732464183614,0.381700457089923,0.014146277028134592,0.07068997715873698,205.44288078062107,32.60607833894555,40.172957613452375,131.54177773373584,0.5837500277058306,0.13504602200749777,93.4872696129042,80.91631861367506,A
WS_000031,5.093842979731905,3.193920330409685,7.4132342617814775,4.223855055034934,0.019390434334490905,0.0515718205559347,251.33182525190617,27.867569340006845,45.75201891657452,147.15634058173202,0.8212787330075337,0.1306090887339611,91.13416722625485,77.72128426400374,B
WS_000032,0.5,0.2343752192466847,0.5726119424111982,0.407288720841618,0.10598101160486716,0.00943565252734458,45.1804155379608,101.85216989043464,160.65620506798354,199.44165545004643,0.8624227175042822,0.0029046703410104766,91.36124947325213,79.91474675829673,B
WS_000033,2.7102518792786405,1.3300025118297334,3.806287682530749,2.203823446186465,0.07669626932237847,0.013038443836123063,45.55110289744976,128.3328678747611,219.71610005613783,173.91012933437844,0.7159108685332977,0.23160715775456375,91.6828555258942,84.40446716991296,A
WS_000034,3.2322037389763443,2.5432951231008456,3.3170999864726656,3.2442173808585957,0.0838452494396098,0.011926734152305883,30.727769217875185,247.4646074433481,396.9630570812825,138.6361548819288,1.077569956524592,0.017078490916002376,89.13890798017407,79.26445899148253,B
WS_000035,0.5,0.39675479788660684,0.7164170242513251,0.47413259217209985,0.024467308101958275,0.04087086310569505,118.88782235594178,112.9474119268571,152.77443701561506,123.99307363608594,0.7169657790513894,0.005010384024498898,92.80529028936361,84.00220782854574,A
WS_000036,1.328553784785408,0.7900167001147103,1.5551382907843379,1.3316336033141654,0.02405746792645741,0.04156713429098003,138.77361604763993,120.53862982887765,152.91186929507953,144.07105728245244,0.9434228926543103,0.03437781561273706,90.39388199539322,84.53156381219685,A
WS_000037,5.178319327045623,3.484193425249516,7.680004620341714,4.163317404618183,0.02388556105139319,0.04186629729351374,172.05940342778325,112.42159419883124,201.4605008500064,63.549448437758706,1.6902070377033749,0.0048389222910225245,83.07373501151113,80.66804650188173,A
WS_000038,0.5,0.21152974569284969,0.6804548228259037,0.4835050606651522,0.019491267857045066,0.05130502578561367,121.001194083561,94.01899939876392,115.93986041952495,49.374226724710645,0.7740555470632732,0.0021109527252587412,92.24888976574098,80.51255366041894,A
WS_000039,0.5,0.26822356186557883,0.7307602158182581,0.4240319620958597,0.0535476433129738,0.018674958189200362,48.278291882012994,101.67817844657485,150.1297718566983,148.72622169562592,0.7705086523809661,0.12453704339791422,91.67222825920078,80.16503029260213,A
WS_000040,2.9860093662036684,2.1208116309652643,3.549524859286303,2.9902181048102596,0.01267900034900412,0.07887057121806497,189.2543307255294,32.06228103355498,46.85500320822789,51.50813376459062,1.5473267403469406,0.004287052394600908,84.50529733455758,77.65257367275736,B
WS_000041,4.860879648961076,2.063474110482559,5.378883723374738,4.89367806436593,0.013935597070623485,0.07175867635467302,247.1902589940773,30.855941154294364,51.30219495426004,51.71671019526895,0.3997271851534803,0.18134029408987135,95.09602667801583,80.56936556622156,A
WS_000042,5.407418739120295,4.085282632805051,5.440780448850872,4.501120317783387,0.020168574089719442,0.04958208723886591,115.02805604457957,74.73379509218736,129.21263333763676,70.08549743927969,0.9339242391182832,0.011195829569905846,90.60477846096764,76.57888969479319,B
WS_000043,0.5,0.21470355158158444,0.7281013389617956,0.5977041900957184,0.006776618119669789,0.14756623176055964,346.6146937859883,37.929820090846086,65.4571504269756,19.619843138236654,0.343879384795936,0.15239476526927095,95.79923232569429,84.40029684152246,A
