sample_id,timestamp,batch_id,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,surface_finish,surface_roughness_ra_um,welding_technique,power_w,amplitude_um,force_n,time_ms,speed_mm_s,pulse_frequency_hz,pulse_energy_j,current_ka,preheat_temp_c,ambient_temp_c,ambient_humidity_percent,energy_density_j_mm2,weld_width_mm,weld_length_mm,penetration_depth_um,imc_thickness_um,contact_resistance_microohm,shear_strength_mpa,peel_strength_n_mm,porosity_percent,crack_density_per_mm2,void_fraction_percent,surface_roughness_post_weld_um,peak_temperature_c,cooling_rate_c_per_s,grain_size_um,thermal_cycles_tested,resistance_increase_percent,strength_retention_percent,fatigue_life_cycles,delamination_area_percent,imc_growth_rate_nm_per_cycle,corrosion_mass_loss_mg_cm2,quality_score,quality_class,pass_fail
WS_000002,2023-01-01 00:15:00,43,Cu-ETP,Al-3003,289.3742637500086,233.1648384925613,nickel_plated,1.442721000788581,RSW,3.6364572589292097,0.0,2663.6559682323687,197.91716256630826,0.0,0.0,0.0,6.030304518786103,51.21996160932889,27.858355404186014,55.90493548068106,0.07197173024809242,1.31861808118172,4.203854396999047,67.13309271151866,1.4192929787982935,72.07648567945004,26.44978448007811,5.600422464880181,0.0,0.0,0.04299631890917195,1.146440032547006,187.0354253129088,16.403894161988724,54.12612246504113,220,11.52482922955394,84.59208187410162,560,6.004223211925579,0.0,1.4508871146892726,0.770268375651896,Good,0
WS_000003,2023-01-01 00:30:00,39,Cu-101,Al-3003,441.81895728087216,170.46156500114404,bare,4.611615884895976,RSW,13.82304017108547,0.0,2130.810150758638,461.9570801991665,0.0,0.0,0.0,11.757142582739,64.19467392952188,26.587872325099696,41.18447970875424,0.6385651276910431,1.9198885760636608,4.285158643563502,76.76514493833093,1.5823191423976057,72.60298669142361,36.17270284734371,5.922062995798285,0.0,0.0,0.7705642140338104,3.959663674088163,160.92005074717704,10.805094638881949,53.571700111762226,253,20.04593384670269,93.97987864854893,1065,4.333649865960167,0.31861411073866097,0.8089371119069323,0.8177552023526429,Excellent,1
WS_000005,2023-01-01 01:00:00,6,Cu-C10100,Al-6061,447.8598739248685,290.64966420345155,bare,3.0868480273335686,RSW,27.98713334649908,0.0,4661.888031512624,311.3928003838188,0.0,0.0,0.0,16.729355440810945,25.312783526842754,18.63664285267473,67.4179262000807,0.8714991827481706,1.8960878894928082,3.746935712678476,30.0,1.3358584986999946,59.22498195931799,37.19618023944267,3.357472886386578,0.0,0.0,12.0,3.020377956041844,189.47856185899477,20.39801549438325,48.91658951993096,1912,18.60867170587512,65.71844553047455,816,8.82903631606955,0.9798055719151667,1.4160761069601477,0.7242286631747432,Good,0
WS_000011,2023-01-01 02:30:00,24,Cu-C10100,Al-1060,166.19990986546225,454.42958683821007,nickel_plated,0.7861258784024394,RSW,19.648987529747217,0.0,4080.146732583432,435.18486993443395,0.0,0.0,0.0,14.017484628044796,57.766620018899225,23.47046018425354,57.794125394812625,0.8550942082476357,2.3435722343452787,2.813510104110375,30.0,0.2,92.69782268388443,21.23649594273004,8.67327342288083,0.0,0.0,1.0317537842588203,0.6666221304180707,189.94122129983143,12.186528691448148,46.53358943739873,1912,48.730670200840024,52.508089302538515,391,20.452628004301616,0.0,2.6487107163486248,0.5958922071136874,Fair,0
WS_000014,2023-01-01 03:15:00,47,Cu-C10100,Al-1060,354.1293386833284,233.0626399283566,tin_plated,2.771534286205261,RSW,13.77705706977277,0.0,3912.0624736051786,314.2660431733611,0.0,0.0,0.0,11.737570902777444,77.8720653084556,23.353458897232724,63.83340202614726,0.4329661211891069,1.6420256900944015,2.6189118979001274,30.0,0.863116001428025,78.19072520680479,32.76029406694804,5.571097679181821,0.0,0.0,10.053352822189854,3.459434177545627,120.22174707557555,5.0,40.930777823474365,591,37.44897656544628,78.27962856943756,520,0.0,0.0,2.0524541146542314,0.7241922732420911,Good,0
WS_000019,2023-01-01 04:30:00,25,Cu-ETP,Al-6061,323.89786453346994,140.3228788556341,bare,4.669823384134635,RSW,16.313065661727148,0.0,4719.338955421474,442.33585019796783,0.0,0.0,0.0,12.772261217860816,65.01731129893753,20.719537600184346,53.82280819594105,0.7215853768815352,1.825295076044731,3.000195460792008,30.0,1.303584635675207,63.48054679419352,37.34524063879032,5.141340873671173,0.0,0.0,0.420225655583641,5.363948564177672,152.12465806117189,12.037467354500112,55.77094301949693,665,22.200960966062212,76.48161279969663,570,2.212067246156148,0.0,1.47100113899908,0.7417549644636054,Good,0
WS_000027,2023-01-01 06:30:00,15,Cu-110,Al-1060,203.56170991725583,464.89184879984,anodized,3.638942955317251,RSW,6.928595262816218,0.0,4702.62077761153,340.71486576284633,0.0,0.0,0.0,8.323818392310237,26.600057623803714,27.91481218306534,61.42508091321916,0.23606754048955209,2.1318350235016545,3.9870192945146696,35.78409334879587,0.3075980616826483,99.48288848864259,19.76757211761786,3.0,0.0,0.0,1.7852873158675386,3.965206275206291,139.39947713484395,10.362059632442394,54.856249942103204,1953,52.69592542156334,36.93324566389948,451,20.23068492463636,1.2738347025394687,2.1599761792502368,0.5554233584603772,Fair,0
WS_000030,2023-01-01 07:15:00,19,Cu-ETP,Al-1060,148.52119920221367,368.89365992024204,anodized,2.592827418207696,RSW,2.697663218248766,0.0,3892.7387793974694,289.96091673238504,0.0,0.0,0.0,5.193903366687492,37.95971527774689,24.421688075448017,38.81301813727867,0.07822168997986484,2.090114589604346,2.9790907567673113,30.0,0.2,115.39521436330544,30.17124459956457,6.624208994166402,0.0,0.0,1.4451942592776235,2.0275903863297193,121.00320605983406,6.80616602006983,41.87775387784863,253,38.57864158886314,55.432794444166284,324,1.368918332187408,0.0,1.9734667575726172,0.6497473018542695,Good,0
WS_000036,2023-01-01 08:45:00,37,Cu-101,Al-1100,251.8949619286595,237.9147714618146,bare,4.4875288845283965,RSW,57.245052874019954,0.0,3682.722584211113,367.0248407144686,0.0,0.0,0.0,23.92593840876883,66.19889797829282,23.613099135488575,31.33944603069991,2.101035641277851,2.1900083940951123,3.39798070680231,47.47580055164447,0.8669483489603661,70.62036510875993,28.984801442185336,5.331178172307492,0.0,0.0,1.6341652169643655,4.5755549751725555,149.28288412653862,5.0,46.08302790275981,1958,38.65220213726082,53.769060208644014,759,14.765082633512808,0.3490880711002722,0.5983245899291992,0.6493598173778823,Good,0
WS_000037,2023-01-01 09:00:00,47,Cu-ETP,Al-1060,346.87769084678666,457.4594596361923,tin_plated,0.7780172228868273,RSW,5.267386628928968,0.0,2430.558992426769,285.789304783869,0.0,0.0,0.0,7.257676369836952,76.21179579710115,23.094496542224242,45.994105552565,0.1505362762709457,2.427113840780087,3.0986549696057586,59.83422070401903,0.2,108.15484702115864,37.63351031547236,7.290369163158703,0.0,0.0,12.0,0.35171737017173904,181.3306389899103,9.945864387578103,38.97780174380373,841,47.977896902025385,51.127360461621926,304,7.171907593195089,0.06253644146849634,1.8634983450361093,0.6126708957304425,Good,0
WS_000039,2023-01-01 09:30:00,50,Cu-101,Al-3003,391.0524550798755,325.08461733688114,bare,4.746982282005254,RSW,5.484545696847676,0.0,3851.0516208011304,340.2451907642073,0.0,0.0,0.0,7.405771868514231,73.0729712786773,19.920987835675405,61.809568712408804,0.186609029687895,1.7047860286716552,2.146131434644566,32.13851375717097,1.3335866474423823,75.09490344643676,27.05437404796658,8.891698976371206,0.0,0.0,12.0,4.116171834864974,187.41036962516614,5.0,56.10824748759634,1878,22.632012549106378,66.0757145703146,873,9.573839269191605,0.0,0.8494073605807816,0.7214903189723926,Good,0
WS_000040,2023-01-01 09:45:00,32,Cu-C10100,Al-3003,469.04150283758315,139.89238893755297,nickel_plated,1.8701235034106631,RSW,49.27287843374163,0.0,2009.9501132147045,175.97266687902885,0.0,0.0,0.0,22.19749500140537,67.18703073065561,21.54202978913165,60.024704201566564,0.8670679822791701,2.336437460341918,3.9234212798386223,30.0,0.8843506060891451,77.303987672508,31.406581243194235,4.892059134679255,0.0,0.0,12.0,1.6029396236264177,158.0505018720432,11.276169720805859,49.78416638791093,586,30.82554235033113,68.54103440868258,588,4.753350782628726,0.7654692837846002,1.4718459911660369,0.7054017397787808,Good,0
WS_000042,2023-01-01 10:15:00,3,Cu-C10100,Al-1100,336.6867875569602,156.30818310848534,anodized,3.91756675348368,RSW,24.246131177083942,0.0,4532.140896103592,479.54386007112083,0.0,0.0,0.0,15.571169248673634,25.013783972647534,19.86523305578312,55.66920862443433,1.1627083336449584,1.6537423807383744,2.1059045005427444,61.505118625028715,0.2,103.38913902019434,39.395461233446845,5.372744516706701,0.0,0.0,0.4633727184566162,3.5644655862172185,151.87644366247844,5.0,52.71364824283151,1329,41.68886879343564,43.70624394591793,311,15.832532419097937,0.059096929940290914,2.7058035986427114,0.5877796417221661,Fair,0
WS_000047,2023-01-01 11:30:00,49,Cu-ETP,Al-6061,295.9143471952963,192.85356512006246,nickel_plated,3.9836965869630667,RSW,13.580886231109549,0.0,2780.2773036046865,119.25049104594038,0.0,0.0,0.0,11.653705947512812,77.50039510333366,23.47787606020495,69.53584996070725,0.16195273518988643,2.1637887643810436,2.952377985837451,30.0,0.2,97.84420201277511,15.0,6.597074724945769,0.0,0.0,3.8711706522135714,4.1089509562144695,136.0245863306416,24.08572945141801,50.13510418549304,1468,39.186612405465375,55.01348222327692,327,18.22286130960913,0.0,3.12454011161007,0.6163859219944771,Good,0
WS_000049,2023-01-01 12:00:00,4,Cu-110,Al-1100,233.77701084724163,402.8602321229757,nickel_plated,4.2992206479857416,RSW,44.78214291429722,0.0,3406.0415561384743,389.4817703868123,0.0,0.0,0.0,21.161791728087962,44.67745722144799,27.89785775107481,38.65811093937319,1.7441828303975722,2.0230151368224107,2.1792467616083155,77.63572659562801,0.5195404092709947,91.3994538014188,22.9998512066323,3.6695910319225558,0.0,0.0,8.731992123494118,5.31936051094727,133.1048214827429,21.63224547615037,46.78896517119651,1976,50.816929352231575,56.395870788470354,454,19.821541309153563,0.3816381783561118,2.0610087248975324,0.6078655596548322,Good,0
WS_000062,2023-01-01 15:15:00,6,Cu-C10100,Al-1100,469.0580558414288,115.09892678697335,bare,3.123674997030509,RSW,41.46412858801635,0.0,3492.298602899228,418.2520457189231,0.0,0.0,0.0,20.362742592297423,46.7844318803612,21.138192509648036,65.23420112909035,1.7342456605890324,2.0728678155247,2.9670960843588308,30.0,0.2,89.84249974592501,35.97699022843104,7.255310755130698,0.0,0.0,8.130572466048832,4.4047579812099915,152.51859048646847,13.999842376393387,48.10406696391931,449,34.349341055417064,59.175460248205894,305,3.704818016214467,0.0,3.3516474164474026,0.6598014385903203,Good,0
WS_000066,2023-01-01 16:15:00,35,Cu-110,Al-1100,114.68517739322665,361.5319855310711,tin_plated,3.0500427633918195,RSW,4.76358922649145,0.0,2727.129378947768,250.7037373304601,0.0,0.0,0.0,6.901875996054587,40.085790409074924,23.67970690867908,52.00826723337904,0.11942496221885221,1.4290586909607155,2.8955620992409896,66.63714312009272,1.2025541261237218,71.31244560053558,30.051158458789217,4.792465513996588,0.0,0.0,12.0,3.3527417823240717,107.57360240798468,10.21244193186749,53.39288143635799,838,17.697013804173842,70.35330986995577,833,6.7326007885767725,0.47752546712759597,1.2298970007662264,0.7422474608233804,Good,1
WS_000070,2023-01-01 17:15:00,28,Cu-110,Al-6061,104.80121090907302,457.62184208155463,bare,3.926484735557178,RSW,11.79382563661964,0.0,2787.2899551719543,332.0099209267879,0.0,0.0,0.0,10.85993813823064,77.43475210049306,27.626223640372192,63.97203787744991,0.3915667117038411,1.652109739918128,2.9273607234407826,58.34725278276738,0.2,79.24670982741142,26.690066807054926,5.0242045544769764,0.0,0.0,0.7196714361218277,3.787218724670815,163.60892333920003,9.455137307890693,54.782592165728715,1507,34.79947738860855,51.7740823241317,387,18.33553599629415,0.31300901281740345,2.5260112655784366,0.6186568597343648,Good,0
WS_000072,2023-01-01 17:45:00,40,Cu-110,Al-1060,396.2654324266504,422.94837591699576,nickel_plated,4.950681262168698,RSW,7.071448619280835,0.0,2421.0881941583016,349.2477952378738,0.0,0.0,0.0,8.409190578932574,45.10397357817968,23.19658146417293,53.68739960519765,0.24696878394217384,2.336935441469639,2.9525516530328013,38.97651454031605,1.7691426723637638,45.32202731175843,31.863294546153327,4.934826447332166,0.0,0.0,12.0,4.894480781985737,160.80572553587035,23.585420742938755,38.60951859253965,1887,11.628389852850672,73.81347474878218,814,4.035106094357613,0.0,0.09119436297977401,0.7637919448324256,Good,1
WS_000076,2023-01-01 18:45:00,47,Cu-110,Al-1060,307.2041725504392,209.65446687677533,tin_plated,3.9592456176620576,RSW,25.76472826671875,0.0,2987.3278431881963,288.71221156505163,0.0,0.0,0.0,16.05139503803914,62.30793293949732,22.761508234347268,52.074087721502494,0.7438591678256969,2.0259038414500004,3.031054396402649,53.64693499847611,0.2,114.80338689410428,25.72323317941674,9.035953405358896,0.0,0.0,3.404835165698521,2.4882937976483728,181.8277917826644,10.952146609904212,60.0,1372,45.06379820033584,50.43446417222787,510,15.489238862825744,0.18919976462289534,2.681698597220264,0.6134481402622677,Good,0
WS_000079,2023-01-01 19:30:00,30,Cu-C10100,Al-1060,293.39923404272156,122.73622828495539,tin_plated,0.42907313367582456,RSW,42.37169333061558,0.0,3817.9588107951718,182.30820878174856,0.0,0.0,0.0,20.584385667445986,37.72265571052165,26.685607843690036,56.87968884549622,0.7724707514154088,2.199596220769136,3.150993795563194,88.07021731002766,0.7841153667976559,87.81545277849189,38.73089304383814,4.627793416239768,0.0,0.0,2.0489756747654497,0.9853148555546027,165.203194414097,20.101051075245728,49.4766874863054,1774,47.73979804447319,48.44730409275691,591,15.446352360396979,0.3220473880368214,1.757976199160575,0.6099466524894381,Good,0
WS_000081,2023-01-01 20:00:00,34,Cu-C10100,Al-6061,129.9583368007935,335.37342256656996,nickel_plated,2.5557164799595435,RSW,26.316132089962036,0.0,3382.610615701443,459.89643639189774,0.0,0.0,0.0,16.222247714161572,54.48721623583841,20.40230398252216,65.98148321552492,1.2102695367792005,2.230049883026355,2.9852553013342953,64.53865049457531,0.927174167886549,85.31281318712625,30.514662354485036,3.459440516163223,0.0,0.0,2.799366117680531,3.388573575213168,159.12745316250195,5.0,58.17259829357738,189,29.707429838697973,68.76461843851766,580,5.131075144291169,1.0701954907443885,1.8925530689135128,0.7063963021093679,Good,0
WS_000084,2023-01-01 20:45:00,20,Cu-ETP,Al-1060,195.9279808826361,298.8094591108827,tin_plated,3.687977226008857,RSW,5.960656028151339,0.0,4117.480685846331,467.93640959547054,0.0,0.0,0.0,7.7205284975520545,40.86791679884195,22.244057578458833,44.545643265879676,0.27892079806467357,1.7470545261489239,3.2022599218151973,30.0,0.3098283859051876,94.43997736331012,21.246204873265455,8.750186691860398,0.0,0.0,1.4900504479910923,3.459122071328357,128.63761032748576,5.04188653076676,53.28111729359434,1377,40.38139503448345,46.54003258109452,313,17.390107935617955,0.5647268396561853,1.925418785429678,0.5940382031883941,Fair,0
WS_000085,2023-01-01 21:00:00,48,Cu-C10100,Al-6061,177.98330859945222,112.82540683781663,bare,1.6729970716994087,RSW,27.31553539332096,0.0,2558.3667335862683,150.7770126355772,0.0,0.0,0.0,16.527412197110884,28.77478015142932,21.300060312805233,53.42848864254226,0.4118554825146311,2.0361201022352007,2.982260517844765,47.79981839003671,0.2,99.38537359124973,33.03803623417648,5.419452180501225,0.0,0.0,5.7859603641552875,1.4792890712628315,163.24032483680196,19.10043232545178,56.996650575517585,845,45.74050383696649,58.68508997253338,328,7.464559583563667,0.0,2.6966534281425383,0.6359725866233684,Good,0
WS_000088,2023-01-01 21:45:00,9,Cu-101,Al-3003,124.77860743159516,266.69962424962125,tin_plated,2.839153373724525,RSW,3.533794569495374,0.0,2241.86285652735,124.3436607219123,0.0,0.0,0.0,5.944572793309351,47.521426464691395,27.822752651809637,59.10557943499774,0.043940495301026894,1.8792569397381027,3.583060685942213,38.88017218824509,0.8736418086075995,84.67688780733302,16.033603973584,6.4779632911485825,0.0,0.0,12.0,2.301843237614243,117.15844116792195,7.503794143322872,49.894119211621486,1729,27.862227677398664,55.4381717996423,768,13.508220719540564,0.0,1.8208315930720576,0.6726741741338692,Good,0
WS_000097,2023-01-02 00:00:00,17,Cu-110,Al-1100,437.5973887768099,335.6474943920946,anodized,0.9949309809388124,RSW,8.857372477055325,0.0,3398.7707819078623,366.5986963617206,0.0,0.0,0.0,9.411361472738854,35.38143495103476,25.496088158365666,67.91467981312454,0.3247101203278666,1.9458535219958728,3.38915178338861,61.840142150544025,0.9826003767433583,100.13282097143808,21.95868400931129,7.350018017993616,0.0,0.0,2.001091104661051,0.8243517347741081,192.39559193065938,26.850642665761672,44.701379680513014,661,25.309001251711557,81.99017233082691,697,0.9687724506587054,0.8579181768651057,2.086655284063929,0.7616621472711815,Good,0
WS_000101,2023-01-02 01:00:00,50,Cu-C10100,Al-3003,279.6314056539503,488.8383972849244,tin_plated,1.703561131128355,RSW,17.659868290697492,0.0,3771.474036964414,122.26655712173131,0.0,0.0,0.0,13.289043716798245,40.56410754304352,18.3471609384136,69.64266642488018,0.21592112951268164,2.700696128593153,3.2529497814250745,39.04236167753247,0.9416101157426429,77.61472423303066,40.97957043565625,6.955058433513555,0.0,0.0,1.9889931507332756,2.5750201221469506,128.04710872723706,5.0,45.333784661721616,1766,27.468388986254674,55.416700176002266,740,14.142290553396515,0.7077754692151988,2.2161803426817617,0.6701557055063385,Good,0
WS_000102,2023-01-02 01:15:00,45,Cu-110,Al-6061,331.04523225485343,347.02292528384737,anodized,3.3251673002454973,RSW,61.084863024239645,0.0,4400.055444345251,447.5236286525798,0.0,0.0,0.0,24.715352116496266,71.63583064217634,18.357227138143553,52.197935082471076,2.7336919556353525,2.2353289254889375,3.9469779614108393,40.45027636282427,0.938684701528287,86.44145160741981,20.957380467142507,7.435878200163746,0.0,0.0,0.7967088362161581,3.279720488960619,140.4741108231533,25.30941924316128,54.78796099376436,1353,35.71820382318946,61.23482812757292,484,7.114144844254064,0.028949068417465265,1.6255374846941077,0.6684374096678384,Good,0
WS_000103,2023-01-02 01:30:00,21,Cu-110,Al-3003,328.3628215008579,492.56628873346557,tin_plated,0.708384914084273,RSW,35.66766734934031,0.0,2558.1500984260983,112.4113769672129,0.0,0.0,0.0,18.885885562858924,67.69419275769735,27.600129107593915,33.875947657824334,0.40094515999478453,2.1359318299607226,3.2750734473378866,66.06662978188383,0.24746675546216507,125.84291130653052,38.061537722214766,3.6761648666237496,0.0,0.0,12.0,0.6737227217241082,100.0,5.0,50.40810013442272,1843,52.119044754420145,46.625138662079294,438,14.939880144537561,0.03137490877397679,1.7670934766116797,0.5895720042525601,Fair,0
