temperature,current_density,fuel_utilization,anode_porosity
824.8357076505616,8076.785974392518,0.8165056797923094,0.36765596917052296
793.0867849414408,9010.949260984336,0.7077289150609173,0.26476665561527074
832.3844269050346,5974.727028370331,0.6366912948881172,0.395420372568244
876.1514928204012,9708.823834595278,0.6650502653078971,0.2157627747024905
788.2923312638331,9965.321478400047,0.8594501443729455,0.3449659051026529
788.293152152541,2048.9014899876934,0.8571994110397978,0.3321132573520589
878.9606407753696,8645.893835987099,0.8854682557617047,0.2383343011701634
838.3717364576454,5498.400319737301,0.6227965955686625,0.27776879976930724
776.5262807032524,4488.097044698488,0.7610427255832368,0.2625658233554013
827.1280021792983,6517.650788944435,0.79460491347127,0.2188985736664991
776.8291153593768,1503.6900153580632,0.813197213120057,0.31695760459016825
776.7135123214872,5558.150068903719,0.793158970503129,0.3987339691130331
812.0981135783018,8838.01513024,0.8310034169706846,0.31191762821067787
704.33598776711,2921.153645250719,0.7078414728868024,0.3090519813758724
713.7541083743483,4837.509052924826,0.6538298316406447,0.20806274147090967
771.8856235379513,9455.32798943388,0.6613750116451316,0.2278440446727381
749.3584439832788,4857.074540251276,0.6035936068410492,0.30264381782045224
815.7123666297637,4225.3086909915855,0.7050965616318667,0.39703571283681427
754.5987962239394,4964.829833110404,0.6275232152639931,0.3753215470923718
729.3848149332355,5675.074898658007,0.6964466078370573,0.2680418242746335
873.2824384460777,6687.922097183219,0.7884630231498744,0.3086008508456255
788.7111849756732,8206.23520825058,0.868343416676046,0.31054044445082735
803.3764102343962,5068.919851878829,0.851881635297155,0.3370721225524367
728.7625906893271,8357.328415811262,0.675802263587273,0.33755640824782773
772.7808637737409,5803.485952168726,0.6402249426594141,0.3579584976771948
805.5461294854933,4046.324593311799,0.6579216821390194,0.2049942049679365
742.4503211288849,6921.557453074728,0.8912959955710821,0.3887360381274892
818.7849009172836,7459.500292691422,0.7648423439056472,0.21401240919784933
769.9680655040597,6022.440780665388,0.6547506669001725,0.29523202229538803
785.4153125103362,1509.5347582125107,0.8522238464060445,0.38391585527180855
769.9146693885301,2528.945876447424,0.7185573732937665,0.297533765846216
892.6139092254468,3567.6794880120538,0.8697666455924182,0.21272736684662338
799.3251387631033,3543.630453563438,0.6782031380503459,0.24584800396238785
747.114453552205,7060.787202221835,0.7179665276412708,0.31573335107368455
841.1272456051595,1165.1379550626932,0.7514843288370254,0.21757232357979384
738.9578175014489,7801.135993445679,0.8677846002267096,0.2847355862034593
810.4431797502377,3388.0822732623988,0.8606272294815167,0.265818653238281
702.0164938060112,3790.1966159449216,0.7723065210911634,0.3630415255648479
733.5906975550785,5751.188451495318,0.6665326529342672,0.22202638766708985
809.8430617934562,2943.3304084506176,0.7210070915213626,0.33655969003175723
836.9233289997705,8960.241822179749,0.8926899196096516,0.28131781417518187
808.5684140594985,1768.3190139390877,0.7823319671632206,0.31755013609446575
794.217585880588,4999.441260709584,0.834329326537259,0.24110635438410896
784.9448152205356,8644.80042509401,0.7349594086084259,0.3219407369523251
726.0739004816286,6542.595049791122,0.7596021826400419,0.33479554548322255
764.0077895802646,3630.965642583701,0.7286862336697633,0.21404631293221557
776.9680614520106,4786.841869988147,0.8108762994185904,0.36486885351658743
852.8561113109458,7360.249423082631,0.8554413041660632,0.3722508225776483
817.1809144784231,9759.346690275093,0.752209062967369,0.21271081113655896
711.8479922318633,9038.248465414901,0.7442602375908677,0.32063749761945715
816.2041984697397,4081.895275441391,0.7020859401295191,0.31880229939444543
780.7458859791842,9983.780913590717,0.6531290082882252,0.20249168237368867
766.1538999847021,1031.5419717795244,0.8817743168625327,0.2684692827911903
830.5838144420434,1248.6678022757358,0.6948239156038515,0.39378515654274954
851.5499761247976,8414.564636540745,0.8402074390722857,0.3110901504537486
846.5640059558099,2795.1641814974682,0.8146041063862423,0.38664236054830103
758.039123838868,1546.9234155661677,0.8372752800834388,0.3351289271754768
784.5393812074393,3134.33265912852,0.8810304400116307,0.2056781036446553
816.5631715701782,4834.901385827741,0.7870112280662691,0.21554263960967843
848.777256356118,7575.096433900643,0.8693851030146134,0.3444357910734846
776.0412881077355,6619.019738960849,0.650309196873688,0.3109135580738039
790.7170511668091,3138.5909580437838,0.7880137727870363,0.22543033291997516
744.6832512996986,5529.434032905259,0.8316826838743838,0.32281253567072327
740.1896687959664,9335.92694858712,0.6814923392232523,0.36205747211363926
840.6262911197099,8335.06999285382,0.8222261403875895,0.35059648602652244
867.8120014285412,3908.7080634861404,0.8335430487348711,0.2492324920064134
796.3994939209833,9840.381052201266,0.8493563868049334,0.2516389933312088
850.1766448946012,7377.583603916179,0.6938648737787798,0.3935675610204228
818.0818012523818,1562.044201001036,0.8044819770504927,0.37748096043054324
767.7440122697437,1316.446419597748,0.6912759850229286,0.26366746288617443
818.0697802754207,2515.67154109027,0.8217121162495367,0.3648108979338017
876.9018283232984,7550.702812451321,0.7388920995437137,0.2323477059465091
798.2086980445024,2653.650332581851,0.779263312358166,0.2393682202653129
878.2321827907003,5603.380922879502,0.7247519944291707,0.23623921076906906
700.0,1839.3410816274857,0.6485948780789472,0.21754415500270305
841.0951252187612,9287.975420471756,0.653408858881609,0.3709356232322711
804.3523534119086,4095.645522252108,0.6232706721786403,0.3157613796409151
785.0496324767066,9173.188509045678,0.7854218039164985,0.2517912184987877
804.5880388267751,9503.880777194898,0.8545915193859178,0.3697310065455188
700.6215542699554,1055.157825823127,0.6062510478786243,0.36052935187856405
789.0164056081244,5177.216684788588,0.6198718506265061,0.22019030362555114
817.8556285755873,1221.904501362036,0.7372400976908731,0.3288278747469944
