respondent_id,ATT,SN,PBC,SEV,VULN,SE,RE,PB,INT
1.0,-2.2467297621746107,-0.7885601588512529,-1.4785246019420546,-1.336127768028314,-2.882077359007713,-0.6162158365804182,-1.526765543166249,-0.5869137729262519,-1.7869898594032827
2.0,0.7115295553337712,0.49152467034534886,0.1761326475972726,0.7439810764870214,0.8201364430316033,0.7540705280909524,-0.9370211741117203,-0.21405138620420128,1.06285917776568
3.0,-0.684187337698985,2.4976223819907406,-0.45236906846338387,1.3857323407516386,-0.7584317512990582,-0.5010017969753546,-1.4809503323908904,-0.08618306820293022,0.5537673572037948
4.0,1.8365014871418481,-0.2327569128169338,1.3645278736069117,0.8813443215939819,0.9245364664053226,0.7930195088811763,0.6899616331467414,0.7607621187682942,1.0143348191592712
5.0,0.21091172028619637,0.189632130499264,0.792313864410732,-0.09911749841723759,0.46126667699242585,0.6516456503905098,-0.49991976217072964,-0.5773005653334544,0.12068580067875835
6.0,0.5754889275552976,0.6254208330734242,1.2709408895095968,-2.1320264915204183,-0.21679284019309722,-1.3256905397811665,-0.22245636737358113,-2.049288163611636,-0.00326921815842142
7.0,1.3658214035897869,-0.3655115274824857,2.3783340251443623,0.269280976145155,0.8283005835294467,1.7708253621524497,2.76524272535168,1.1086127629971678,2.2704179777812064
8.0,-1.1541817802219325,-1.550554883798197,-1.5098756358876368,-0.1386545771332647,0.0782319869556588,-1.1414367436036985,-0.7064943690173688,0.6314387692498159,-1.9944647112774143
9.0,-1.7888493192810333,-1.1734282964179765,0.013554464779837357,-1.2782590044476687,0.258328914971466,-0.721653306173646,-0.9551312116024419,-0.590927978214644,-0.32992379790705395
10.0,0.17616063151012654,-0.29170569806080393,1.35265556891782,-0.373603171844861,0.8867365218348563,1.5137331669093577,0.663182745507897,1.8127065545720003,0.9628986747338321
11.0,1.8708048882493906,1.2409452443228666,1.7041987513086563,-1.4935228272957684,0.12483689260295011,1.9705864157158832,2.731049083593593,0.7439010466511591,1.169681585186814
12.0,0.24688596429640525,1.2171722353446772,-0.2947529899647112,0.7742806397960996,-2.2094957846399104,0.4121296847068368,-1.2564055667333096,-1.5249855338809992,-0.7652367436447338
13.0,-0.31489548419515107,-0.6071814687960174,-0.22585836879654902,-2.570370055863145,-2.059251415910747,1.098074622918917,0.13719251116156714,-0.9217598276987634,-0.9506654892699913
14.0,0.7263640541686026,0.0029698049661044832,0.9696762456336325,-0.2899719496372271,1.618309582708803,0.7567735261827527,0.8726712606701195,-1.1705050440426892,0.3323339355861571
15.0,-0.9571772358017944,0.6250089845661065,-1.0202512332329055,0.9269531460643485,-1.184485709434549,-0.6916499593914359,0.1517753307580885,-0.30505770371922214,-1.2171831613396011
16.0,-0.3931311633765557,0.6627018476457129,1.518421437279239,0.4798471030352379,1.6318527691357094,1.5095312745739085,0.39547654568506907,0.8049811540784607,1.7418814994801004
17.0,1.5209552936243225,-0.6340359309941046,-0.5362712354974714,-0.4932985439529812,-2.338277178341144,-0.25283972922991094,0.5232722325524805,0.06050130742322626,-0.7591687595798825
18.0,-1.6284366089631985,-2.7219713342241314,-0.8857777933800274,0.3751094382936966,0.8844802101321061,-0.9559464397022144,-2.112361179356146,-0.6433636610495505,-1.724747108127144
19.0,-0.9068734123187211,-2.002953338196668,0.343365144009404,-1.9773404221394864,-0.19977494937044973,-1.0422199743145617,-0.14291869470331994,0.30002186001971987,-0.5915533887884323
20.0,0.6778014330712818,-0.3099163712601764,0.8426045304112978,-1.7314623621329794,-2.6218132677726156,-0.5165476343787423,0.4255685285579212,0.5333778508330145,0.05586856025799624
21.0,0.2627873462656393,0.3650845646888989,-0.7519448933823523,0.6440111854328566,-0.6597879503481361,-1.3816486709411802,-0.4003756192467207,-1.143955271102655,-1.1442811573264111
22.0,-1.5102289503703412,-0.7776196311135344,-0.24755787966985482,-0.49882154432429915,-1.2441282311473574,-0.5205675209911529,0.5910534343184108,-1.086564429461292,-0.8050134391917306
23.0,0.3556177897997455,-0.6785826813979259,-0.29689725955216234,0.5924589528143288,-0.18957008479404452,0.17846129341333436,-0.010132252717490216,-0.030470695044702612,-0.903301804072302
24.0,0.576035353168295,1.6086002582789045,-0.7517995028055542,-0.730048399388342,0.19206582019968127,2.2425109526638414,1.1729614489941165,1.9456673024863185,0.891938120119002
25.0,-1.434655452186445,-0.7414547680195969,0.9327359554383342,1.4472341788590641,0.48610196119146226,0.4163926493624002,0.4863226716362178,1.0702102725924942,-0.034000089208456506
26.0,0.7305220195379166,0.5081436462596658,1.2744539236273287,3.2894628760982996,0.4694283111049159,0.45625433096482726,0.21461855224028825,0.45843715918528,0.7075131727251334
27.0,-0.4747851611072963,-2.2927227343479473,-0.10048790043269726,-0.8368799655984052,-2.2140145004977647,-1.353575354376128,-1.6098352630465562,-1.7287200044608426,-0.7740336269527681
28.0,-0.4609320408707536,0.917511180585229,0.28603033157449986,-0.3587806237026215,1.3036709509556412,-0.34965539146231056,-0.46115716475355695,-0.7924971995039973,-0.7889898152102083
29.0,-0.22618448843749137,0.42189595891514353,-1.3708081632460054,-0.7202750192001686,1.7627103905823294,-1.429840160374449,-0.4954027921940824,-0.732927519863525,-1.0745420164135688
30.0,-0.0058827594572916616,-0.24353500850248658,-0.649348774518147,0.16994459355392155,0.18132278595106377,0.4461106685646622,2.0321032562278702,-0.2167447884944504,-0.12513847540531933
31.0,1.619470128478883,2.0903488773302223,1.177743302925251,-0.8583500877684015,0.06352214829956518,-0.3411892079269585,0.16882529776456182,-0.2519105354406718,1.2645255541457672
32.0,0.7821645964863493,0.38885730731507934,-1.3858468675379174,0.5579320780150793,1.1267327946191787,-2.059246363472416,-0.1409772971065866,-2.5014898233185607,-0.5707877646295793
33.0,-0.6468298832801894,-0.3398631065474725,-0.1498027284624203,-0.20907096173773776,1.033949695929205,0.5015184326966303,0.1897617726650725,0.4730166265364977,0.8458877618213771
34.0,-1.1010698667429974,-0.45821810920116146,-0.8037201559341013,1.2894172366725338,0.20196327804910663,0.04689877476909598,-0.5613293437415258,-1.5719270713949143,-0.8207745394391804
