timestamp,zone_0_temp_change,zone_1_temp_change,zone_2_temp_change,zone_0_power_change,zone_1_power_change,zone_2_power_change
0.0,1.342107103711971,-1.0968307762726612,0.8322159829017729,6.980123463615403,0.25072400361926256,-5.784389763976786
0.5,1.8397824816509987,-0.26602430424984697,-2.5207273650605555,1.071250450362736,6.369622885920711,-0.15099257756021697
1.0,0.16529331547468215,-2.363091596782715,1.56319730928073,1.6400678299704976,9.580794677986255,3.2715184032506905
1.5,-0.6473381143696324,-2.4385016406063316,-0.9206754247857147,-3.067799298230133,-2.2848791039398604,6.047484471609277
2.0,1.8544057618910068,-1.3704405501009846,2.3541985627068907,-7.282016836210847,-5.713585259940439,-1.2127543936604428
2.5,-0.7917612254863619,4.456387640446822,-0.6029470995690523,-7.680726750872467,-5.878721962072509,0.6634517189526759
3.0,0.17969819272647886,-1.198690518343392,3.0039448201439813,-3.107873576571561,-8.539334949370017,-0.5470456450296326
3.5,1.8259108762294565,-1.497818929114039,-0.09452559473137323,1.5313162271705516,-2.626804014231769,-8.119901538164523
4.0,0.11678829678505208,1.1274285440224963,0.18327807612031982,-2.3954035690485833,-6.555848364763347,8.624094135347553
4.5,3.308506437172319,-0.08694030446317136,-1.3960546443688568,-10.024736735669144,9.701088131856128,2.5861521108580394
5.0,1.831524882271753,-2.0067873676345935,1.1414123138673673,-3.42787721578395,-1.1723784087402938,-10.176192076759968
5.5,2.8697928621321314,-0.04194178237405739,3.377245896689149,1.4843984093538305,8.529311660493974,7.649088808191338
6.0,-0.6234352376670703,-2.178910789738842,-2.1852492842802014,-3.0706176719394,-3.4438948426431857,1.2307479415360127
6.5,-2.423753035145127,-0.8964925005641254,-0.9993230852984885,-3.559008342869422,-3.6984531305388613,-4.588956781941802
7.0,0.7963378360196228,0.02249985517063989,5.775151152352988,3.162260306061146,6.573445588370657,-1.5035992716075715
7.5,-3.5374382741856927,-4.420937919370458,0.2933477880443858,-3.4151688991575497,-12.336680318591146,7.234058276813903
8.0,-0.9079070482799759,-3.41445336551791,0.4050260211081064,8.723469228998388,-4.924595303578994,8.878918811708225
8.5,-0.283967867779589,1.0093494210438936,1.1642043150209869,4.217791734906868,10.720220075469895,-3.039770167445553
9.0,-0.1350702156663203,-3.013795040016504,3.727012506739027,3.301385895101708,2.839495756162968,-1.5800174167610774
9.5,2.553401397775124,0.14133628794504552,-0.6491475546789517,-2.881532053628198,-2.586599485006187,-1.8057948674079125
10.0,-0.3736869606875526,-1.1022187374539252,2.215879673504945,-7.813912556534702,-5.125028626353481,0.057595021684963985
10.5,0.4613107211123995,1.160804574141328,-5.4396798804575734,3.1487692338530513,6.171457122107599,8.89817032389249
11.0,0.747850284756838,-1.0646332840520891,-1.0991091711310572,-3.233585385068562,-3.982463823715322,-1.6929894292675711
11.5,-3.6543238407344836,-0.26222309292960605,1.3301468499170475,-4.42200620505967,3.4379511283894297,6.87539139402764
12.0,0.8566668129945888,1.2697997475605984,-0.7555880396807527,2.937390369578456,-0.5221187207899327,0.46447382772973717
12.5,-1.1028073027820475,-1.0196603553227581,-1.0655104495419212,1.1240612649861483,2.8460004131847128,-8.644353755539818
13.0,-1.7229309742427408,0.9962577358787168,1.8096923702268173,9.160782340588531,14.37146132130178,-2.7135786917331166
13.5,1.6474411473749455,1.823369294379559,0.0006930157902967096,-5.0946508812493985,-0.26314690051562967,-2.571162975615296
14.0,-2.184648313040239,-0.1262047847952151,2.674519061344762,-0.3077372440537823,4.28441849593513,-7.022076207716194
14.5,-0.7526466642130201,-1.3918097871603237,-0.3941134249913863,-3.320697616275244,7.147681482569038,2.318420974928304
15.0,2.065211266086735,-1.2424441417926533,-3.9116433982388568,7.842941228315128,-4.5994510782092215,2.1120758866778453
15.5,-2.1213878371900643,1.0962574596222923,-1.6905593136258736,-2.4547241955407433,2.204842204661292,1.0358336032593392
16.0,-1.6328617749409022,-0.3847614229066833,-0.7612770253040674,0.86483192641938,-4.480280794318929,5.875582956246007
