timestamp,frame_id,max_displacement_u,max_displacement_v,max_displacement_w,max_strain_xx,max_strain_yy,max_strain_xy,max_principal_strain,avg_temperature,temp_std,avg_quality
0.0,0,0.012,0.012,0.004,0.00024380952380952502,0.00024380952380952502,0.0,0.00048761904761905004,26.982496787364845,5.170517708746066,0.8501947006075932
0.2,1,0.012106666666666667,0.012106666666666667,0.004035555555555556,0.00024597671957672066,0.00024597671957672066,0.0,0.0004919534391534413,27.160274565142622,5.170517708746066,0.8503139560636738
0.4,2,0.012213333333333333,0.012213333333333333,0.00407111111111111,0.0002481439153439163,0.0002481439153439163,0.0,0.0004962878306878326,27.3380523429204,5.170517708746066,0.8502906827379806
0.6000000000000001,3,0.012320000000000001,0.012320000000000001,0.004106666666666667,0.00025031111111111225,0.00025031111111111225,0.0,0.0005006222222222245,27.515830120698183,5.170517708746065,0.8500072054444046
0.8,4,0.01242666666666667,0.01242666666666667,0.0041422222222222225,0.0002524783068783082,0.0002524783068783082,0.0,0.0005049566137566164,27.69360789847596,5.170517708746065,0.8500430270702726
1.0,5,0.012533333333333334,0.012533333333333334,0.004177777777777778,0.0002546455026455041,0.0002546455026455041,0.0,0.0005092910052910082,27.871385676253738,5.170517708746065,0.850837414235715
1.2000000000000002,6,0.01264,0.01264,0.004213333333333334,0.00025681269841270005,0.00025681269841270005,0.0,0.0005136253968254001,28.049163454031515,5.170517708746065,0.8501807456736117
1.4000000000000001,7,0.012746666666666667,0.012746666666666667,0.004248888888888889,0.00025897989417989544,0.00025897989417989544,0.0,0.0005179597883597909,28.226941231809292,5.170517708746065,0.8498155841686771
1.6,8,0.012853333333333333,0.012853333333333333,0.004284444444444445,0.00026114708994709137,0.00026114708994709137,0.0,0.0005222941798941827,28.40471900958707,5.170517708746065,0.8498121178721962
1.8,9,0.012960000000000001,0.012960000000000001,0.00432,0.0002633142857142867,0.0002633142857142867,0.0,0.0005266285714285734,28.582496787364846,5.170517708746066,0.84976152065563
2.0,10,0.013066666666666667,0.013066666666666667,0.004355555555555556,0.00026548148148148264,0.00026548148148148264,0.0,0.0005309629629629653,28.760274565142623,5.170517708746066,0.8504659373715565
2.2,11,0.013173333333333332,0.013173333333333332,0.004391111111111111,0.0002676486772486786,0.0002676486772486786,0.0,0.0005352973544973571,28.9380523429204,5.170517708746066,0.8502401582153343
2.4000000000000004,12,0.01328,0.01328,0.004426666666666666,0.0002698158730158745,0.0002698158730158745,0.0,0.000539631746031749,29.11583012069818,5.170517708746066,0.8503019953865041
2.6,13,0.013386666666666665,0.013386666666666665,0.0044622222222222225,0.0002719830687830699,0.0002719830687830699,0.0,0.0005439661375661398,29.293607898475955,5.170517708746066,0.8500001139139501
2.8000000000000003,14,0.013493333333333333,0.013493333333333333,0.004497777777777778,0.0002741502645502669,0.0002741502645502669,0.0,0.0005483005291005338,29.471385676253735,5.170517708746066,0.8501704426725494
3.0,15,0.0136,0.0136,0.0045333333333333345,0.00027631746031746176,0.00027631746031746176,0.0,0.0005526349206349235,29.649163454031516,5.170517708746065,0.849730233375255
3.2,16,0.013706666666666667,0.013706666666666667,0.004568888888888889,0.00027848465608465764,0.00027848465608465764,0.0,0.0005569693121693153,29.826941231809293,5.170517708746065,0.850054517079349
3.4000000000000004,17,0.013813333333333335,0.013813333333333335,0.004604444444444445,0.00028065185185185303,0.00028065185185185303,0.0,0.0005613037037037061,30.00471900958707,5.170517708746065,0.8491923293082584
3.6,18,0.01392,0.01392,0.00464,0.00028281904761904897,0.00028281904761904897,0.0,0.0005656380952380979,30.182496787364848,5.170517708746065,0.8499146347689497
3.8000000000000003,19,0.01402666666666667,0.01402666666666667,0.004675555555555556,0.0002849862433862449,0.0002849862433862449,0.0,0.0005699724867724898,30.360274565142625,5.170517708746066,0.8500388919307839
4.0,20,0.014133333333333335,0.014133333333333335,0.004711111111111111,0.0002871534391534403,0.0002871534391534403,0.0,0.0005743068783068806,30.538052342920405,5.170517708746066,0.8494715182704501
4.2,21,0.014240000000000003,0.014240000000000003,0.004746666666666667,0.00028932063492063677,0.00028932063492063677,0.0,0.0005786412698412735,30.715830120698183,5.170517708746066,0.8505957350561743
4.4,22,0.014346666666666667,0.014346666666666667,0.004782222222222222,0.0002914878306878321,0.0002914878306878321,0.0,0.0005829756613756642,30.89360789847596,5.170517708746066,0.8494554395640732
4.6000000000000005,23,0.014453333333333334,0.014453333333333334,0.004817777777777778,0.0002936550264550275,0.0002936550264550275,0.0,0.000587310052910055,31.071385676253733,5.170517708746066,0.8513430607812449
4.800000000000001,24,0.014559999999999998,0.014559999999999998,0.004853333333333334,0.0002958222222222234,0.0002958222222222234,0.0,0.0005916444444444469,31.24916345403151,5.170517708746066,0.8493288905610943
5.0,25,0.014666666666666666,0.014666666666666666,0.00488888888888889,0.00029798941798941936,0.00029798941798941936,0.0,0.0005959788359788387,31.42694123180929,5.170517708746066,0.8498091660415448
5.2,26,0.014773333333333334,0.014773333333333334,0.004924444444444445,0.0003001566137566153,0.0003001566137566153,0.0,0.0006003132275132306,31.604719009587072,5.170517708746065,0.8497508753992007
5.4,27,0.01488,0.01488,0.004960000000000001,0.0003023238095238112,0.0003023238095238112,0.0,0.0006046476190476224,31.78249678736485,5.170517708746065,0.849891300425752
